ID, REGISTROCAMARACOMERCIO, CATEGORIA
 1661,9173,2
 1662,1829,4
 1663,4902,4
 1664,6539,5
 1665,8224,5
 1666,7951,3
 1667,5479,2
 1668,1352,2
 1669,4559,3
 1670,4813,3
 1671,2333,3
 1672,1325,1
 1673,5369,1
 1674,6064,2
 1675,7039,2
 1676,2474,4
 1677,7897,1
 1678,4669,3
 1679,5593,1
 1680,1588,5
 1681,1844,5
 1682,4205,5
 1683,1830,2
 1684,3498,2
 1685,8230,3
 1686,2540,5
 1687,5581,1
 1688,5046,3
 1689,4002,2
 1690,4614,4
 1691,5365,4
 1692,7172,2
 1693,8933,2
 1694,4095,3
 1695,3672,5
 1696,1049,2
 1697,6064,2
 1698,4873,3
 1699,1195,5
 1700,4533,2
 1701,4265,2
 1702,3020,3
 1703,8534,5
 1704,5896,5
 1705,2625,3
 1706,3448,3
 1707,3038,1
 1708,9187,1
 1709,1963,2
 1710,7715,5
 1711,8684,2
 1712,2725,5
 1713,5350,3
 1714,6309,5
 1715,1666,2
 1716,9735,4
 1717,6708,3
 1718,4229,2
 1719,1452,2
 1720,7990,4
 1721,1535,4
 1722,5294,3
 1723,2144,4
 1724,1257,5
 1725,9610,3
 1726,5453,4
 1727,2148,2
 1728,4516,3
 1729,6479,2
 1730,6637,2
 1731,2283,5
 1732,9296,5
 1733,6008,3
 1734,9515,2
 1735,5108,2
 1736,7328,3
 1737,7173,2
 1738,1139,2
 1739,5112,1
 1740,8192,3
 1741,9821,2
 1742,6848,1
 1743,9649,3
 1744,2409,3
 1745,6908,3
 1746,2902,2
 1747,2525,2
 1748,2325,1
 1749,6115,5
 1750,3439,2
 1751,5482,5
 1752,5553,5
 1753,5898,5
 1754,6183,4
 1755,7255,3
 1756,8973,2
 1757,5425,4
 1758,7020,2
 1759,7345,4
 1760,8614,4
 1761,1918,5
 1762,7549,5
 1763,1705,3
 1764,9888,3
 1765,7982,5
 1766,1483,1
 1767,1956,5
 1768,3453,3
 1769,2232,4
 1770,9824,3
 1771,9166,2
 1772,9712,4
 1773,9312,2
 1774,8871,3
 1775,4128,4
 1776,4681,2
 1777,3000,1
 1778,7978,4
 1779,2685,5
 1780,2258,2
 1781,3705,4
 1782,3274,2
 1783,4292,5
 1784,7549,2
 1785,3832,2
 1786,9183,4
 1787,3255,4
 1788,9123,3
 1789,9962,2
 1790,3245,3
 1791,6824,2
 1792,5208,4
 1793,2261,5
 1794,4609,5
 1795,9623,4
 1796,5973,3
 1797,6591,4
 1798,5278,5
 1799,8716,3
 1800,1063,2
 1801,1995,4
 1802,4341,4
 1803,4075,4
 1804,8727,3
 1805,2912,3
 1806,6458,2
 1807,1653,3
 1808,2906,4
 1809,5525,5
 1810,4952,5
 1811,2547,5
 1812,6638,5
 1813,8014,4
 1814,2255,4
 1815,8867,1
 1816,4778,2
 1817,5050,2
 1818,5213,2
 1819,5818,1
 1820,1428,3
 1821,5385,4
 1822,3849,5
 1823,6306,2
 1824,5262,4
 1825,8558,2
 1826,3829,5
 1827,1139,3
 1828,4833,5
 1829,9856,3
 1830,2495,5
 1831,8878,1
 1832,5587,5
 1833,9268,1
 1834,7553,4
 1835,7605,5
 1836,3741,4
 1837,1312,5
 1838,6183,1
 1839,5952,3
 1840,1798,4
 1841,7667,5
 1842,3827,2
 1843,1777,3
 1844,4789,2
 1845,8477,5
 1846,3977,4
 1847,2328,5
 1848,4517,2
 1849,3245,1
 1850,5666,5
 1851,5231,1
 1852,2712,4
 1853,8341,5
 1854,3743,2
 1855,2143,5
 1856,1013,5
 1857,3547,5
 1858,8684,1
 1859,9773,3
 1860,4531,2
 1861,7059,5
 1862,1434,2
 1863,9307,2
 1864,8882,1
 1865,4062,5
 1866,6594,3
 1867,1978,1
 1868,7987,1
 1869,8307,2
 1870,9560,5
 1871,1190,5
 1872,1118,5
 1873,6071,1
 1874,8794,2
 1875,1521,2
 1876,3934,5
 1877,7306,4
 1878,9615,4
 1879,6752,4
 1880,8993,5
 1881,1281,4
 1882,9074,1
 1883,6897,2
 1884,8476,3
 1885,9845,2
 1886,9192,1
 1887,8059,4
 1888,5460,2
 1889,4352,2
 1890,2563,4
 1891,2190,3
 1892,2195,2
 1893,1937,2
 1894,1733,4
 1895,4393,3
 1896,9309,4
 1897,7980,4
 1898,6820,1
 1899,9595,3
 1900,2961,2
 1901,4068,4
 1902,8435,5
 1903,1439,1
 1904,8342,1
 1905,8119,1
 1906,3910,5
 1907,7282,3
 1908,5011,5
 1909,4331,4
 1910,4525,3
 1911,4042,2
 1912,5272,2
 1913,5664,3
 1914,5976,2
 1915,4058,2
 1916,2651,1
 1917,5032,2
 1918,9993,1
 1919,8075,4
 1920,3502,2
 1921,8019,4
 1922,5633,2
 1923,4271,1
 1924,5512,1
 1925,7692,5
 1926,5547,3
 1927,1815,2
 1928,1218,5
 1929,7463,1
 1930,1126,2
 1931,3546,2
 1932,1465,1
 1933,9597,2
 1934,3755,1
 1935,6015,1
 1936,9782,1
 1937,7474,5
 1938,5446,3
 1939,1407,1
 1940,4061,3
 1941,9139,4
 1942,6436,5
 1943,7428,1
 1944,6322,1
 1945,5390,2
 1946,7674,2
 1947,2653,5
 1948,1763,3
 1949,4166,4
 1950,4243,5
 1951,4656,3
 1952,2658,1
 1953,2421,5
 1954,4630,2
 1955,8626,1
 1956,4384,3
 1957,2706,4
 1958,9256,2
 1959,5702,4
 1960,7920,2
 1961,1499,4
 1962,8133,2
 1963,9348,2
 1964,2924,3
 1965,6285,5
 1966,1668,3
 1967,4591,5
 1968,9754,5
 1969,9619,3
 1970,5747,2
 1971,1891,2
 1972,6895,2
 1973,7137,2
 1974,2409,4
 1975,8180,3
 1976,7198,2
 1977,9504,3
 1978,7968,4
 1979,4091,5
 1980,4245,2
 1981,2083,1
 1982,5980,5
 1983,2398,2
 1984,3351,3
 1985,4616,2
 1986,3290,5
 1987,4540,5
 1988,1622,4
 1989,7862,2
 1990,9654,1
 1991,3564,2
 1992,5948,5
 1993,9242,4
 1994,1610,3
 1995,4707,5
 1996,7985,4
 1997,1062,1
 1998,7464,4
 1999,5985,1
 2000,9619,2
 2001,1429,5
 2002,1460,4
 2003,4839,3
 2004,2476,1
 2005,8335,3
 2006,9688,2
 2007,7186,2
 2008,5084,5
 2009,4574,3
 2010,7036,4
 2011,7080,5
 2012,3374,4
 2013,7823,2
 2014,5998,4
 2015,7787,2
 2016,2746,5
 2017,2669,3
 2018,8801,2
 2019,9177,4
 2020,4025,3
 2021,5944,1
 2022,8117,5
 2023,8341,3
 2024,4116,2
 2025,1673,5
 2026,4751,3
 2027,9954,2
 2028,4387,2
 2029,5828,2
 2030,7486,2
 2031,1728,1
 2032,9670,4
 2033,2479,5
 2034,4355,4
 2035,8617,1
 2036,1682,3
 2037,2846,2
 2038,5855,2
 2039,1740,1
 2040,1410,4
 2041,8811,4
 2042,6480,2
 2043,7409,4
 2044,2044,4
 2045,8985,2
 2046,7756,2
 2047,3969,2
 2048,5478,4
 2049,2349,3
 2050,8430,5
 2051,4183,4
 2052,5859,1
 2053,2797,4
 2054,5723,5
 2055,6799,2
 2056,7726,4
 2057,1436,3
 2058,4279,5
 2059,7289,1
 2060,9307,4
 2061,8868,1
 2062,8651,2
 2063,1799,1
 2064,4758,2
 2065,2795,5
 2066,2230,5
 2067,9025,5
 2068,1198,5
 2069,4626,3
 2070,7480,2
 2071,2944,1
 2072,5390,5
 2073,5395,3
 2074,1608,3
 2075,7814,4
 2076,3139,1
 2077,7716,3
 2078,9276,3
 2079,7195,5
 2080,7650,1
 2081,7550,4
 2082,7135,4
 2083,7952,5
 2084,8842,3
 2085,4691,4
 2086,9018,5
 2087,5667,3
 2088,1735,3
 2089,4267,2
 2090,3148,1
 2091,4443,5
 2092,6623,1
 2093,4274,4
 2094,8701,2
 2095,7557,5
 2096,3569,2
 2097,4784,2
 2098,7230,3
 2099,3929,1
 2100,2760,1
 2101,5745,3
 2102,8892,4
 2103,3250,3
 2104,4188,5
 2105,6235,2
 2106,5349,2
 2107,2953,2
 2108,4196,4
 2109,9966,3
 2110,5919,3
 2111,4953,3
 2112,4485,3
 2113,5913,5
 2114,9523,2
 2115,1610,2
 2116,1218,4
 2117,9528,5
 2118,1230,1
 2119,7972,4
 2120,9621,4
 2121,6347,4
 2122,4303,1
 2123,8846,1
 2124,2631,5
 2125,8870,1
 2126,3785,2
 2127,6876,2
 2128,4299,1
 2129,2938,5
 2130,1897,1
 2131,6696,5
 2132,1360,5
 2133,7451,2
 2134,7716,3
 2135,4504,3
 2136,9258,2
 2137,7518,5
 2138,9525,3
 2139,1414,5
 2140,7803,3
 2141,1650,4
 2142,2781,2
 2143,2148,5
 2144,7756,3
 2145,2234,1
 2146,1822,2
 2147,4300,3
 2148,5869,5
 2149,3341,4
 2150,4415,4
 2151,4946,1
 2152,2427,2
 2153,2793,3
 2154,5583,3
 2155,3492,5
 2156,2400,5
 2157,9018,5
 2158,9873,2
 2159,5983,1
 2160,6578,4
 2161,2320,5
 2162,2079,2
 2163,8982,5
 2164,6908,1
 2165,4422,3
 2166,9179,5
 2167,3138,4
 2168,8546,1
 2169,4053,5
 2170,6061,5
 2171,4930,2
 2172,5670,3
 2173,4654,2
 2174,1072,4
 2175,1477,2
 2176,4188,5
 2177,5532,4
 2178,4572,2
 2179,9753,2
 2180,7416,4
 2181,9437,4
 2182,4232,4
 2183,1431,1
 2184,8892,2
 2185,9548,1
 2186,8582,1
 2187,2680,2
 2188,1697,1
 2189,7172,1
 2190,5390,5
 2191,5924,1
 2192,2537,4
 2193,7307,5
 2194,4670,3
 2195,2571,1
 2196,9807,2
 2197,1542,3
 2198,2687,4
 2199,5957,5
 2200,1398,3
 2201,8517,1
 2202,5055,2
 2203,8550,3
 2204,4158,1
 2205,1722,4
 2206,3061,5
 2207,9993,4
 2208,7665,1
 2209,9823,5
 2210,4776,5
 2211,6208,2
 2212,3498,5
 2213,9417,1
 2214,3046,1
 2215,6392,3
 2216,1321,4
 2217,9391,4
 2218,9376,5
 2219,9093,5
 2220,7303,1
 2221,2166,1
 2222,6028,5
 2223,1991,2
 2224,5671,4
 2225,4818,3
 2226,3770,2
 2227,2030,4
 2228,3060,2
 2229,7062,1
 2230,6486,2
 2231,4110,2
 2232,7140,5
 2233,5688,4
 2234,5788,1
 2235,6965,2
 2236,4823,3
 2237,5178,5
 2238,9674,3
 2239,8571,5
 2240,4634,4
 2241,1198,5
 2242,4604,3
 2243,9766,3
 2244,3502,3
 2245,2384,2
 2246,4942,5
 2247,8302,5
 2248,6296,4
 2249,1078,5
 2250,8971,1
 2251,6412,2
 2252,7779,1
 2253,1138,4
 2254,5896,3
 2255,9107,5
 2256,3989,5
 2257,3412,5
 2258,3358,4
 2259,9307,2
 2260,6328,3
 2261,5295,5
 2262,3924,2
 2263,4667,5
 2264,8319,5
 2265,6899,1
 2266,1813,2
 2267,8841,5
 2268,5670,5
 2269,2116,1
 2270,7071,2
 2271,1180,1
 2272,4751,2
 2273,6943,4
 2274,8747,1
 2275,5706,2
 2276,9970,3
 2277,9102,3
 2278,7115,3
 2279,1040,5
 2280,4440,2
 2281,7230,5
 2282,1590,1
 2283,4997,1
 2284,6927,5
 2285,6560,4
 2286,9499,5
 2287,5358,2
 2288,2763,5
 2289,8432,2
 2290,5199,2
 2291,3788,1
 2292,6370,5
 2293,3791,4
 2294,4832,2
 2295,1907,5
 2296,1203,4
 2297,4721,1
 2298,7914,1
 2299,5715,4
 2300,7960,4
 2301,1262,4
 2302,7654,3
 2303,2078,2
 2304,4692,3
 2305,4401,1
 2306,7110,1
 2307,5866,2
 2308,6804,4
 2309,3188,2
 2310,8017,1
 2311,6148,1
 2312,7006,4
 2313,7672,1
 2314,3012,4
 2315,3393,3
 2316,2340,5
 2317,6287,1
 2318,1506,2
 2319,6633,5
 2320,4404,2
 2321,8241,3
 2322,8180,2
 2323,9951,3
 2324,6874,5
 2325,6038,3
 2326,1111,3
 2327,3344,1
 2328,6018,3
 2329,9518,5
 2330,1499,5
 2331,8962,1
 2332,4311,2
 2333,2440,4
 2334,8984,3
 2335,3590,4
 2336,8994,1
 2337,1452,4
 2338,1815,5
 2339,8097,1
 2340,5479,2
 2341,2322,3
 2342,7378,4
 2343,9125,5
 2344,6995,1
 2345,6928,1
 2346,9006,2
 2347,5332,4
 2348,2555,1
 2349,6610,3
 2350,6005,4
 2351,1035,3
 2352,2835,4
 2353,3712,5
 2354,9291,4
 2355,3627,1
 2356,2040,2
 2357,2665,1
 2358,2215,3
 2359,6665,2
 2360,1653,4
 2361,7264,3
 2362,5109,5
 2363,4010,4
 2364,4238,5
 2365,2520,5
 2366,5736,5
 2367,7265,5
 2368,5707,5
 2369,5515,2
 2370,1695,5
 2371,1555,2
 2372,9540,1
 2373,5214,5
 2374,8853,1
 2375,3146,1
 2376,3199,4
 2377,4524,2
 2378,8868,4
 2379,5933,2
 2380,4386,3
 2381,8757,2
 2382,2775,4
 2383,4070,2
 2384,9407,3
 2385,6791,3
 2386,4227,5
 2387,2076,4
 2388,6721,5
 2389,5380,2
 2390,7980,5
 2391,9824,1
 2392,6999,5
 2393,7169,3
 2394,6915,4
 2395,4455,3
 2396,3397,2
 2397,5268,5
 2398,7999,2
 2399,2933,5
 2400,8133,2
 2401,1667,3
 2402,8478,3
 2403,6661,3
 2404,7692,1
 2405,2850,2
 2406,6402,2
 2407,6047,2
 2408,1536,3
 2409,7744,1
 2410,3156,3
 2411,9489,1
 2412,2617,2
 2413,4172,5
 2414,1416,1
 2415,9923,4
 2416,3742,3
 2417,5417,1
 2418,8728,3
 2419,9536,1
 2420,2605,3
 2421,3899,3
 2422,9320,2
 2423,3454,3
 2424,6631,5
 2425,4088,2
 2426,9462,5
 2427,1056,1
 2428,9027,3
 2429,4893,5
 2430,9218,2
 2431,3134,2
 2432,9820,3
 2433,3392,5
 2434,8189,1
 2435,8062,3
 2436,1397,2
 2437,1268,1
 2438,1198,2
 2439,1250,3
 2440,9774,2
 2441,8648,3
 2442,7338,3
 2443,3452,1
 2444,6674,5
 2445,5203,3
 2446,7768,5
 2447,3141,3
 2448,6779,4
 2449,6818,4
 2450,5378,4
 2451,1157,2
 2452,6978,5
 2453,9385,5
 2454,2064,5
 2455,6288,1
 2456,2218,3
 2457,4291,2
 2458,1750,2
 2459,3628,1
 2460,7358,3
 2461,7554,2
 2462,6121,1
 2463,6424,3
 2464,3553,3
 2465,3470,2
 2466,5842,4
 2467,1149,3
 2468,6634,4
 2469,6007,3
 2470,6504,3
 2471,3560,2
 2472,5717,2
 2473,1822,2
 2474,2243,5
 2475,1945,4
 2476,4498,4
 2477,2312,4
 2478,5692,3
 2479,6917,5
 2480,6210,5
 2481,6480,5
 2482,6669,1
 2483,6025,1
 2484,2378,3
 2485,3447,2
 2486,8464,5
 2487,4110,3
 2488,8397,5
 2489,9571,4
 2490,3345,5
 2491,3556,1
 2492,5856,4
 2493,9963,3
 2494,3293,5
 2495,9990,2
 2496,4367,5
 2497,1507,2
 2498,5860,2
 2499,4410,4
 2500,9684,3
 2501,1162,5
 2502,7888,5
 2503,7119,1
 2504,6547,1
 2505,3138,1
 2506,8584,4
 2507,2784,3
 2508,3646,4
 2509,7774,4
 2510,4684,1
 2511,8289,5
 2512,8961,4
 2513,2847,4
 2514,1333,1
 2515,3028,5
 2516,1180,4
 2517,9634,2
 2518,5933,2
 2519,1360,4
 2520,8859,2
 2521,5536,4
 2522,4777,3
 2523,2485,5
 2524,1521,3
 2525,8211,2
 2526,4279,2
 2527,1939,5
 2528,3207,3
 2529,5959,4
 2530,1206,4
 2531,3804,4
 2532,3537,5
 2533,4093,5
 2534,9701,2
 2535,1214,1
 2536,8866,3
 2537,3777,3
 2538,4519,1
 2539,6848,2
 2540,3953,2
 2541,6570,5
 2542,2147,4
 2543,6109,3
 2544,9092,3
 2545,3138,2
 2546,2913,2
 2547,7790,4
 2548,1050,2
 2549,1776,2
 2550,4006,4
 2551,1656,1
 2552,4244,4
 2553,7421,1
 2554,4327,4
 2555,6155,1
 2556,1010,4
 2557,8045,1
 2558,3067,4
 2559,2542,1
 2560,7348,2
 2561,1896,3
 2562,6698,2
 2563,8209,2
 2564,2246,1
 2565,5857,2
 2566,7832,3
 2567,7666,1
 2568,5980,3
 2569,8664,4
 2570,5068,3
 2571,6982,2
 2572,9784,4
 2573,5432,3
 2574,4494,4
 2575,6232,4
 2576,4407,2
 2577,1781,5
 2578,8363,4
 2579,2742,5
 2580,7934,4
 2581,6213,2
 2582,7989,4
 2583,9181,2
 2584,4169,2
 2585,7218,1
 2586,6283,1
 2587,4211,5
 2588,1454,3
 2589,4776,3
 2590,8459,2
 2591,6272,3
 2592,7879,4
 2593,5792,2
 2594,7618,2
 2595,8179,4
 2596,1770,4
 2597,6121,4
 2598,9388,3
 2599,5941,5
 2600,3284,3
 2601,9512,4
 2602,5663,1
 2603,6508,2
 2604,4046,1
 2605,8914,3
 2606,8309,2
 2607,5087,3
 2608,1047,2
 2609,1335,4
 2610,2910,5
 2611,4783,3
 2612,9616,3
 2613,5357,2
 2614,2068,3
 2615,7511,1
 2616,4347,1
 2617,3541,1
 2618,5499,5
 2619,6587,4
 2620,7589,2
 2621,7386,1
 2622,6609,1
 2623,9236,1
 2624,8723,2
 2625,1880,3
 2626,2356,1
 2627,5040,2
 2628,5762,4
 2629,2688,4
 2630,2122,2
 2631,7821,1
 2632,3110,2
 2633,8321,5
 2634,8221,3
 2635,1850,3
 2636,8468,3
 2637,5884,2
 2638,9273,4
 2639,2005,2
 2640,1724,3
 2641,7096,4
 2642,8919,3
 2643,4664,5
 2644,7990,4
 2645,3322,1
 2646,3024,4
 2647,8303,5
 2648,8060,4
 2649,4316,3
 2650,9630,2
 2651,6269,3
 2652,2007,4
 2653,8005,2
 2654,7497,4
 2655,6119,5
 2656,9948,4
 2657,7397,5
 2658,7279,4
 2659,8932,5
 2660,6395,3
 2661,3197,2
 2662,6451,5
 2663,3731,4
 2664,8070,4
 2665,1095,1
 2666,5117,2
 2667,8152,2
 2668,4034,5
 2669,9897,4
 2670,7733,3
 2671,3822,1
 2672,8607,3
 2673,5783,5
 2674,2723,1
 2675,2648,2
 2676,2951,5
 2677,8484,2
 2678,5741,2
 2679,5817,2
 2680,8378,3
 2681,5312,1
 2682,9262,5
 2683,8918,5
 2684,9330,1
 2685,9192,5
 2686,3145,4
 2687,8748,5
 2688,5243,1
 2689,7980,2
 2690,7363,2
 2691,9049,3
 2692,2330,4
 2693,5304,1
 2694,4563,5
 2695,9136,1
 2696,7749,3
 2697,8607,5
 2698,4822,4
 2699,3215,1
 2700,7142,4
 2701,2429,1
 2702,3056,5
 2703,2545,5
 2704,7817,4
 2705,2391,2
 2706,7925,5
 2707,4124,4
 2708,2073,4
 2709,5295,1
 2710,2394,2
 2711,8055,3
 2712,3413,1
 2713,4212,4
 2714,2425,2
 2715,3845,2
 2716,3337,5
 2717,1390,5
 2718,7114,2
 2719,7671,4
 2720,8307,4
 2721,1641,4
 2722,7860,4
 2723,9077,5
 2724,3592,3
 2725,9680,2
 2726,4669,4
 2727,8690,5
 2728,10000,5
 2729,3394,2
 2730,5272,1
 2731,6359,1
 2732,4652,5
 2733,6753,1
 2734,1929,5
 2735,6702,3
 2736,1748,4
 2737,9470,3
 2738,4858,5
 2739,5967,3
 2740,9530,4
 2741,4424,5
 2742,9844,1
 2743,6977,1
 2744,6320,2
 2745,9791,1
 2746,1893,3
 2747,5221,2
 2748,9335,5
 2749,3248,5
 2750,7031,4
 2751,2956,1
 2752,1796,3
 2753,4009,2
 2754,4898,3
 2755,1764,4
 2756,4769,1
 2757,8589,2
 2758,9602,5
 2759,4144,4
 2760,6952,1
 2761,6519,5
 2762,2405,4
 2763,9381,4
 2764,2211,4
 2765,9058,5
 2766,9015,2
 2767,1989,3
 2768,6300,3
 2769,2320,5
 2770,3158,2
 2771,9491,4
 2772,9134,5
 2773,5003,5
 2774,4598,1
 2775,7491,2
 2776,7174,3
 2777,3512,3
 2778,2604,4
 2779,4547,4
 2780,8203,3
 2781,4729,1
 2782,8159,1
 2783,7144,3
 2784,2338,1
 2785,3583,2
 2786,9563,5
 2787,1904,3
 2788,8276,4
 2789,7527,3
 2790,6751,5
 2791,4256,5
 2792,5000,2
 2793,6187,1
 2794,4107,2
 2795,4213,4
 2796,8466,4
 2797,9134,1
 2798,5830,3
 2799,5342,1
 2800,6459,4
 2801,9423,3
 2802,7622,2
 2803,1058,3
 2804,8676,2
 2805,9430,5
 2806,9078,1
 2807,8223,2
 2808,8562,2
 2809,3090,2
 2810,2407,4
 2811,2597,3
 2812,9457,3
 2813,1452,2
 2814,2956,5
 2815,7978,2
 2816,4542,2
 2817,6523,1
 2818,6802,3
 2819,3525,4
 2820,5240,2
 2821,1471,1
 2822,7293,2
 2823,3193,1
 2824,2435,2
 2825,9465,2
 2826,4893,2
 2827,3302,5
 2828,9120,4
 2829,3108,1
 2830,7795,2
 2831,6324,4
 2832,2121,5
 2833,1442,5
 2834,8508,4
 2835,3840,1
 2836,3033,1
 2837,7720,2
 2838,6082,4
 2839,9513,1
 2840,4029,4
 2841,9723,5
 2842,8480,1
 2843,7111,4
 2844,6499,3
 2845,5735,3
 2846,3305,1
 2847,3575,3
 2848,4587,1
 2849,5839,4
 2850,2553,1
 2851,3216,4
 2852,5669,2
 2853,2867,2
 2854,5039,3
 2855,4558,3
 2856,3233,3
 2857,9507,2
 2858,8228,2
 2859,1044,4
 2860,4517,3
 2861,6092,1
 2862,2485,1
 2863,8522,2
 2864,1712,4
 2865,8349,5
 2866,1973,5
 2867,9822,4
 2868,6950,1
 2869,6516,3
 2870,1403,2
 2871,3233,1
 2872,8452,2
 2873,2089,1
 2874,9551,1
 2875,9448,1
 2876,9078,1
 2877,9988,3
 2878,1478,5
 2879,2879,1
 2880,1312,2
 2881,6017,3
 2882,2461,1
 2883,2735,2
 2884,9618,1
 2885,6587,2
 2886,5320,4
 2887,2211,1
 2888,6415,3
 2889,8455,4
 2890,7436,4
 2891,2714,1
 2892,6679,2
 2893,7089,1
 2894,4174,5
 2895,5551,4
 2896,2562,3
 2897,2278,2
 2898,7615,5
 2899,1572,2
 2900,8727,5
 2901,7203,2
 2902,3722,2
 2903,8093,3
 2904,3437,3
 2905,3399,5
 2906,1812,1
 2907,9055,2
 2908,7594,2
 2909,9415,2
 2910,2111,1
 2911,6717,3
 2912,9566,3
 2913,9967,4
 2914,5531,2
 2915,1242,3
 2916,6917,3
 2917,8276,3
 2918,2684,5
 2919,3596,3
 2920,4936,2
 2921,1400,4
 2922,7582,2
 2923,1734,2
 2924,7332,2
 2925,4175,1
 2926,1683,2
 2927,8570,3
 2928,5554,5
 2929,9225,2
 2930,5909,3
 2931,6524,2
 2932,5281,2
 2933,7389,2
 2934,1679,2
 2935,5861,4
 2936,2840,2
 2937,7829,4
 2938,9822,3
 2939,1601,3
 2940,4272,5
 2941,3983,1
 2942,7408,3
 2943,8454,4
 2944,6819,1
 2945,5202,3
 2946,8571,1
 2947,6090,4
 2948,5068,4
 2949,1231,1
 2950,3585,4
 2951,1492,4
 2952,5403,3
 2953,1994,4
 2954,3586,1
 2955,8400,5
 2956,1239,5
 2957,1002,1
 2958,6577,1
 2959,5909,4
 2960,3847,1
 2961,9250,4
 2962,9197,2
 2963,1916,4
 2964,2795,4
 2965,8173,2
 2966,3822,3
 2967,1248,1
 2968,5340,3
 2969,8604,4
 2970,5247,3
 2971,7699,5
 2972,2716,5
 2973,1895,4
 2974,5861,4
 2975,5592,5
 2976,9222,4
 2977,9582,1
 2978,3299,4
 2979,9341,4
 2980,2997,5
 2981,3195,1
 2982,8193,2
 2983,6552,1
 2984,7823,5
 2985,3549,2
 2986,3228,3
 2987,8760,3
 2988,2828,1
 2989,2994,2
 2990,4024,3
 2991,1180,3
 2992,3085,5
 2993,3998,3
 2994,7272,4
 2995,7374,2
 2996,8401,1
 2997,7720,2
 2998,8032,2
 2999,6794,5
 3000,6711,4
 3001,6686,4
 3002,3679,1
 3003,8198,4
 3004,1799,3
 3005,6712,3
 3006,3405,1
 3007,5730,3
 3008,5778,2
 3009,9665,5
 3010,8245,3
 3011,1411,2
 3012,2931,1
 3013,7104,3
 3014,2434,5
 3015,6170,3
 3016,6230,3
 3017,9357,4
 3018,8207,4
 3019,3575,4
 3020,1663,2
 3021,3231,2
 3022,8626,4
 3023,2051,1
 3024,4084,4
 3025,7020,1
 3026,8476,5
 3027,9817,1
 3028,10000,5
 3029,8892,3
 3030,7936,2
 3031,3667,5
 3032,4297,3
 3033,4589,1
 3034,7640,5
 3035,9649,1
 3036,9416,4
 3037,8778,2
 3038,4028,4
 3039,7262,1
 3040,5781,2
 3041,8119,4
 3042,7463,5
 3043,7550,5
 3044,5372,3
 3045,5667,2
 3046,6345,1
 3047,8677,1
 3048,7054,4
 3049,4217,2
 3050,7321,2
 3051,3709,3
 3052,6301,1
 3053,7218,3
 3054,8993,2
 3055,9087,4
 3056,2993,5
 3057,4726,5
 3058,1218,2
 3059,6598,2
 3060,7869,5
 3061,7559,2
 3062,4944,5
 3063,9736,2
 3064,9897,1
 3065,5090,2
 3066,2479,2
 3067,2640,4
 3068,6290,2
 3069,1641,4
 3070,6570,3
 3071,2606,5
 3072,6596,4
 3073,8582,3
 3074,4807,4
 3075,3552,3
 3076,6233,1
 3077,2212,4
 3078,1647,2
 3079,9869,5
 3080,4171,5
 3081,4146,5
 3082,5658,4
 3083,3330,1
 3084,9594,3
 3085,3471,5
 3086,7459,4
 3087,3327,1
 3088,3591,2
 3089,7245,5
 3090,4257,1
 3091,4469,2
 3092,8906,2
 3093,6046,5
 3094,7301,2
 3095,3196,4
 3096,5227,5
 3097,1578,2
 3098,8221,5
 3099,4912,4
 3100,7397,5
 3101,6056,5
 3102,6244,4
 3103,5406,3
 3104,1953,3
 3105,6768,3
 3106,6791,5
 3107,6838,1
 3108,7401,4
 3109,9090,1
 3110,9701,5
 3111,2062,3
 3112,8366,4
 3113,9359,3
 3114,2473,3
 3115,7563,5
 3116,9035,1
 3117,2755,1
 3118,5973,2
 3119,3266,5
 3120,5483,2
 3121,5781,1
 3122,6618,1
 3123,9707,3
 3124,6295,5
 3125,1539,1
 3126,4809,2
 3127,5932,3
 3128,7936,3
 3129,9069,1
 3130,5255,2
 3131,3337,2
 3132,9522,1
 3133,3057,2
 3134,6241,1
 3135,9144,5
 3136,3874,5
 3137,5787,5
 3138,2094,1
 3139,9813,5
 3140,1271,3
 3141,6834,2
 3142,5077,5
 3143,9985,1
 3144,8606,4
 3145,1335,1
 3146,7155,3
 3147,8542,5
 3148,3509,3
 3149,9638,2
 3150,5125,1
 3151,4156,2
 3152,9657,4
 3153,6872,2
 3154,2432,4
 3155,6731,4
 3156,6448,1
 3157,9165,4
 3158,4630,3
 3159,8128,1
 3160,9207,1
 3161,3206,5
 3162,9634,1
 3163,3822,1
 3164,9355,3
 3165,1990,4
 3166,8280,3
 3167,4975,5
 3168,3310,5
 3169,5035,1
 3170,9174,1
 3171,4413,2
 3172,6490,1
 3173,7687,4
 3174,2607,5
 3175,5197,4
 3176,1356,5
 3177,8064,5
 3178,8108,2
 3179,5694,5
 3180,6449,5
 3181,6729,4
 3182,1447,1
 3183,2390,3
 3184,8765,1
 3185,5110,3
 3186,6414,4
 3187,5193,3
 3188,9838,2
 3189,4459,2
 3190,3239,3
 3191,3464,5
 3192,2944,5
 3193,6085,1
 3194,9708,4
 3195,8144,5
 3196,5128,5
 3197,9491,2
 3198,8125,2
 3199,7327,5
 3200,4053,5
 3201,4218,4
 3202,3534,1
 3203,6988,4
 3204,4436,2
 3205,3307,4
 3206,7503,4
 3207,4738,1
 3208,2422,2
 3209,2347,4
 3210,7261,1
 3211,2423,4
 3212,7254,3
