NUMERO, CONTRATO, PRECIONUMERO, ESAMOBLADO
 1239,1239,5722002,0
 1240,1240,5846905,1
 1241,1241,323617,1
 1242,1242,4184984,1
 1243,1243,4336425,1
 1244,1244,3711090,0
 1245,1245,3767059,1
 1246,1246,5311529,0
 1247,1247,6035713,0
 1248,1248,6506869,1
 1249,1249,4246695,0
 1250,1250,6205427,1
 1251,1251,3032845,1
 1252,1252,6387457,0
 1253,1253,5885175,0
 1254,1254,5297781,1
 1255,1255,6691795,0
 1256,1256,3304781,1
 1257,1257,4557366,1
 1258,1258,5064033,0
 1259,1259,4098270,0
 1260,1260,6139322,1
 1261,1261,4816006,0
 1262,1262,4083268,0
 1263,1263,513514,0
 1264,1264,2729833,1
 1265,1265,3618572,1
 1266,1266,5486657,0
 1267,1267,109140,0
 1268,1268,3646644,1
 1269,1269,3715811,0
 1270,1270,5578638,0
 1271,1271,3082294,1
 1272,1272,6507177,0
 1273,1273,1377021,1
 1274,1274,2422503,1
 1275,1275,3878699,0
 1276,1276,3832166,1
 1277,1277,5086626,1
 1278,1278,6139526,0
 1279,1279,442760,1
 1280,1280,3890319,0
 1281,1281,6407163,0
 1282,1282,6913172,0
 1283,1283,4689711,1
 1284,1284,6989424,1
 1285,1285,3058669,1
 1286,1286,3815660,0
 1287,1287,577513,0
 1288,1288,2158844,1
 1289,1289,833744,1
 1290,1290,4923349,1
 1291,1291,324150,0
 1292,1292,4651119,1
 1293,1293,4802616,1
 1294,1294,1106778,0
 1295,1295,1166378,0
 1296,1296,6034063,0
 1297,1297,3662249,0
 1298,1298,3209509,1
 1299,1299,4308695,0
 1300,1300,4086958,0
 1301,1301,4719678,0
 1302,1302,1850371,1
 1303,1303,768423,1
 1304,1304,6825525,0
 1305,1305,4897392,1
 1306,1306,5225773,1
 1307,1307,2850237,1
 1308,1308,1435842,0
 1309,1309,5051902,0
 1310,1310,4292247,1
 1311,1311,6228645,1
 1312,1312,6308664,1
 1313,1313,2508503,1
 1314,1314,2945360,0
 1315,1315,3256423,0
 1316,1316,1109354,0
 1317,1317,1230463,1
 1318,1318,4484698,1
 1319,1319,2821395,0
 1320,1320,2473166,1
 1321,1321,4962266,0
 1322,1322,120101,1
 1323,1323,3121262,0
 1324,1324,208911,0
 1325,1325,3514934,1
 1326,1326,5404278,1
 1327,1327,6407568,1
 1328,1328,3167946,1
 1329,1329,2747459,1
 1330,1330,3532189,0
 1331,1331,3228438,1
 1332,1332,5421727,0
 1333,1333,5196129,1
 1334,1334,4877852,0
 1335,1335,5093887,1
 1336,1336,4550700,1
 1337,1337,4166331,0
 1338,1338,1843368,1
 1339,1339,6907463,0
 1340,1340,248959,1
 1341,1341,5531743,1
 1342,1342,6702228,1
 1343,1343,2548077,1
 1344,1344,3791536,0
 1345,1345,5448757,0
 1346,1346,3204280,1
 1347,1347,5105839,1
 1348,1348,6997261,0
 1349,1349,4667375,0
 1350,1350,6284729,0
 1351,1351,6325096,0
 1352,1352,729602,0
 1353,1353,2480847,0
 1354,1354,1344892,0
 1355,1355,1141036,1
 1356,1356,6583569,1
 1357,1357,6231001,0
 1358,1358,4426332,0
 1359,1359,169890,0
 1360,1360,3131075,0
 1361,1361,3610785,0
 1362,1362,5372813,1
 1363,1363,963948,0
 1364,1364,1659227,0
 1365,1365,4935781,1
 1366,1366,3026871,0
 1367,1367,2797171,1
 1368,1368,767857,0
 1369,1369,794132,0
 1370,1370,2307980,0
 1371,1371,6269073,1
 1372,1372,3617944,1
 1373,1373,818138,0
 1374,1374,3885329,0
 1375,1375,5078988,1
 1376,1376,6746490,1
 1377,1377,1142322,1
 1378,1378,177356,1
 1379,1379,1442548,1
 1380,1380,879682,1
 1381,1381,5620202,1
 1382,1382,3730703,0
 1383,1383,4102830,1
 1384,1384,5222280,1
 1385,1385,547253,0
 1386,1386,3433315,0
 1387,1387,3234610,1
 1388,1388,6494735,1
 1389,1389,3679696,1
 1390,1390,5414863,1
 1391,1391,3000909,0
 1392,1392,4502401,0
 1393,1393,1569900,0
 1394,1394,2117653,0
 1395,1395,1510353,1
 1396,1396,2438998,0
 1397,1397,6822612,1
 1398,1398,917792,1
 1399,1399,5556640,1
 1400,1400,954226,1
 1401,1401,3898576,0
 1402,1402,4951344,0
 1403,1403,3569220,1
 1404,1404,678974,0
 1405,1405,5292709,1
 1406,1406,6930810,0
 1407,1407,5774455,0
 1408,1408,2351489,1
 1409,1409,2218259,0
 1410,1410,439378,1
 1411,1411,2866630,1
 1412,1412,6453098,1
 1413,1413,1010033,0
 1414,1414,2812347,0
 1415,1415,2953164,0
 1416,1416,225062,1
 1417,1417,5439460,0
 1418,1418,6976420,1
 1419,1419,1144802,1
 1420,1420,6787368,1
 1421,1421,2657702,1
 1422,1422,1066491,0
 1423,1423,2250820,1
 1424,1424,720514,1
 1425,1425,5473376,1
 1426,1426,4585452,1
 1427,1427,4288623,0
 1428,1428,2901546,1
 1429,1429,1190760,0
 1430,1430,6773456,0
 1431,1431,3766429,0
 1432,1432,1859914,0
 1433,1433,3319773,1
 1434,1434,777525,0
 1435,1435,1805812,1
 1436,1436,6001644,1
 1437,1437,3340534,0
 1438,1438,5839594,0
 1439,1439,4995911,0
 1440,1440,4749141,0
 1441,1441,3372584,0
 1442,1442,3265676,1
 1443,1443,2594899,0
 1444,1444,2195866,0
 1445,1445,4874932,0
 1446,1446,4089426,0
 1447,1447,5877633,1
 1448,1448,3588404,1
 1449,1449,2310966,0
 1450,1450,4945502,1
 1451,1451,2560121,1
 1452,1452,4631666,1
 1453,1453,5704866,0
 1454,1454,475576,0
 1455,1455,6598443,0
 1456,1456,2041858,1
 1457,1457,4224208,1
 1458,1458,1693936,0
 1459,1459,4681836,1
 1460,1460,3209489,0
 1461,1461,3862111,0
 1462,1462,3798681,0
 1463,1463,1619781,0
 1464,1464,374242,0
 1465,1465,5357494,1
 1466,1466,698982,0
 1467,1467,5235185,0
 1468,1468,5768215,1
 1469,1469,5508088,1
 1470,1470,5091557,0
 1471,1471,5416821,0
 1472,1472,1917725,0
 1473,1473,1497061,1
 1474,1474,3363656,0
 1475,1475,6908103,1
 1476,1476,5624076,1
 1477,1477,929241,1
 1478,1478,1275087,1
 1479,1479,3896644,0
 1480,1480,2215614,1
 1481,1481,6605954,1
 1482,1482,4257537,0
 1483,1483,279995,1
 1484,1484,198574,0
 1485,1485,1566515,1
 1486,1486,910002,1
 1487,1487,2617628,0
 1488,1488,4542495,0
 1489,1489,3622083,1
 1490,1490,4749486,0
 1491,1491,2305029,1
 1492,1492,4809685,1
 1493,1493,4132561,1
 1494,1494,216362,1
 1495,1495,4619961,1
 1496,1496,5817925,0
 1497,1497,4500134,0
 1498,1498,6162713,0
 1499,1499,4474632,1
 1500,1500,2192979,1
 1501,1501,4123206,1
 1502,1502,2417324,1
 1503,1503,2712428,0
 1504,1504,5377811,1
 1505,1505,3965632,0
 1506,1506,5676980,0
 1507,1507,1968927,1
 1508,1508,2486814,0
 1509,1509,821536,0
 1510,1510,1398313,0
 1511,1511,2576556,1
 1512,1512,6993007,0
 1513,1513,4068969,1
 1514,1514,6945997,1
 1515,1515,1027486,0
 1516,1516,796989,0
 1517,1517,2403560,1
 1518,1518,2760683,0
 1519,1519,1296828,1
 1520,1520,134863,0
 1521,1521,1679250,1
 1522,1522,960087,1
 1523,1523,5772315,0
 1524,1524,2204007,0
 1525,1525,2034558,0
 1526,1526,4608420,0
 1527,1527,3669319,0
 1528,1528,4750388,1
 1529,1529,1444094,0
 1530,1530,6608911,0
 1531,1531,1234378,1
 1532,1532,4592530,0
 1533,1533,486625,0
 1534,1534,6932259,1
 1535,1535,4267173,0
 1536,1536,1753886,1
 1537,1537,3605225,0
 1538,1538,1809376,1
 1539,1539,1293259,0
 1540,1540,3780192,0
 1541,1541,1952980,0
 1542,1542,2473100,1
 1543,1543,2668199,1
 1544,1544,3907647,1
 1545,1545,3784823,0
 1546,1546,3547602,0
 1547,1547,6405787,1
 1548,1548,3389365,0
 1549,1549,1074486,1
 1550,1550,5709987,0
 1551,1551,4610589,0
 1552,1552,3598061,1
 1553,1553,966544,1
 1554,1554,3716822,1
 1555,1555,1155527,1
 1556,1556,1974249,0
 1557,1557,6062228,1
 1558,1558,2711072,1
 1559,1559,3852398,1
 1560,1560,1012703,0
 1561,1561,2693318,0
 1562,1562,5007576,0
 1563,1563,244145,0
 1564,1564,228586,1
 1565,1565,4726397,1
 1566,1566,2327112,1
 1567,1567,3195652,1
 1568,1568,6150115,0
 1569,1569,1485469,1
 1570,1570,1870297,0
 1571,1571,2851726,0
 1572,1572,2074027,1
 1573,1573,4340623,1
 1574,1574,1117401,0
 1575,1575,824263,1
 1576,1576,1351400,0
 1577,1577,5148003,1
 1578,1578,6201734,1
 1579,1579,441210,0
 1580,1580,829146,0
 1581,1581,3308482,1
 1582,1582,3355293,0
 1583,1583,921764,0
 1584,1584,6215593,0
 1585,1585,6449278,0
 1586,1586,430553,1
 1587,1587,6507800,0
 1588,1588,2568288,1
 1589,1589,5388925,1
 1590,1590,1679969,1
 1591,1591,641861,0
 1592,1592,950720,1
 1593,1593,3872713,0
 1594,1594,1179621,1
 1595,1595,5148414,0
 1596,1596,1257442,1
 1597,1597,1729303,0
 1598,1598,6106692,1
 1599,1599,3553362,1
 1600,1600,2613873,1
 1601,1601,4627564,1
 1602,1602,1239588,0
 1603,1603,4197001,0
 1604,1604,557201,0
 1605,1605,433137,0
 1606,1606,4400941,1
 1607,1607,6195008,0
 1608,1608,6360834,1
 1609,1609,2576474,1
 1610,1610,91939,1
 1611,1611,2262475,0
 1612,1612,3825504,0
 1613,1613,3008616,0
 1614,1614,5975475,1
 1615,1615,1408971,1
 1616,1616,5378715,0
 1617,1617,5437672,1
 1618,1618,2630211,0
 1619,1619,2670797,1
 1620,1620,456678,1
 1621,1621,6526637,0
 1622,1622,4605083,0
 1623,1623,4390250,1
 1624,1624,6795275,1
 1625,1625,1492698,1
 1626,1626,4076692,0
 1627,1627,3369252,1
 1628,1628,5182358,0
 1629,1629,6471615,1
 1630,1630,6066164,1
 1631,1631,2464926,0
 1632,1632,1021578,0
 1633,1633,4369814,0
 1634,1634,2272501,1
 1635,1635,6542040,0
 1636,1636,5986752,0
 1637,1637,314941,0
 1638,1638,3477237,1
 1639,1639,3217316,1
 1640,1640,642319,0
 1641,1641,4735879,0
 1642,1642,3819594,0
 1643,1643,6359569,0
 1644,1644,2933411,0
 1645,1645,6381211,1
 1646,1646,5436964,0
 1647,1647,1111997,0
 1648,1648,6243077,1
 1649,1649,4151321,1
 1650,1650,4210626,0
 1651,1651,1568951,0
 1652,1652,6496970,1
 1653,1653,1557831,0
 1654,1654,4238518,1
 1655,1655,1140676,1
 1656,1656,3394651,1
 1657,1657,6534672,1
 1658,1658,2425478,1
 1659,1659,5271028,1
 1660,1660,6502335,0
 1661,1661,5271810,0
 1662,1662,4499555,1
 1663,1663,3058974,0
 1664,1664,4378800,0
 1665,1665,1452682,0
 1666,1666,5769201,1
 1667,1667,6614671,0
 1668,1668,4197654,1
 1669,1669,5228904,0
 1670,1670,1957749,0
 1671,1671,6029131,1
 1672,1672,2949233,1
 1673,1673,5530842,1
 1674,1674,6049778,1
 1675,1675,5072897,0
 1676,1676,790477,0
 1677,1677,6758649,1
 1678,1678,3549522,1
 1679,1679,5436368,0
 1680,1680,2352317,1
 1681,1681,4478617,1
 1682,1682,1447715,0
 1683,1683,483680,0
 1684,1684,945285,0
 1685,1685,2723363,1
 1686,1686,5778563,0
 1687,1687,984768,1
 1688,1688,3003395,0
 1689,1689,6198441,1
 1690,1690,1438648,0
 1691,1691,3819394,1
 1692,1692,1754031,0
 1693,1693,2889086,0
 1694,1694,4001985,1
 1695,1695,1153483,1
 1696,1696,1537341,1
 1697,1697,1897193,0
 1698,1698,6182393,0
 1699,1699,2204688,1
 1700,1700,5480117,1
 1701,1701,6699943,1
 1702,1702,2457903,1
 1703,1703,3143729,1
 1704,1704,1479453,0
 1705,1705,5481945,1
 1706,1706,3391498,1
 1707,1707,358586,0
 1708,1708,4975152,0
 1709,1709,3403302,0
 1710,1710,2937031,0
 1711,1711,5615502,0
 1712,1712,2734635,0
 1713,1713,3352093,1
 1714,1714,828976,1
 1715,1715,4871260,0
 1716,1716,5421279,0
 1717,1717,1162025,1
 1718,1718,4986369,0
 1719,1719,4502075,0
 1720,1720,4324968,1
 1721,1721,5362940,0
 1722,1722,436113,1
 1723,1723,2954635,0
 1724,1724,795197,1
 1725,1725,3822080,1
 1726,1726,2898912,1
 1727,1727,4605104,1
 1728,1728,1513826,0
 1729,1729,2423253,1
 1730,1730,4853348,1
 1731,1731,3614737,1
 1732,1732,1282145,1
 1733,1733,1245671,0
 1734,1734,2668554,0
 1735,1735,2118471,1
 1736,1736,4913407,1
 1737,1737,1004267,1
 1738,1738,3695056,1
 1739,1739,3717562,0
 1740,1740,1593283,1
 1741,1741,2545012,0
 1742,1742,5857922,0
 1743,1743,5433192,1
 1744,1744,3627325,1
 1745,1745,3015192,0
 1746,1746,2561466,1
 1747,1747,2948229,1
 1748,1748,5932521,0
 1749,1749,1520901,1
 1750,1750,3048452,0
 1751,1751,6250459,1
 1752,1752,1644281,1
 1753,1753,495221,0
 1754,1754,4560719,0
 1755,1755,6155212,0
 1756,1756,4266644,1
 1757,1757,5335412,1
 1758,1758,1644905,1
 1759,1759,6076584,0
 1760,1760,5988768,0
 1761,1761,5047892,0
 1762,1762,4800260,1
 1763,1763,6177028,0
 1764,1764,6547775,1
 1765,1765,884486,1
 1766,1766,377221,0
 1767,1767,1244257,1
 1768,1768,1895789,1
 1769,1769,6195108,1
 1770,1770,2974774,1
 1771,1771,6068557,0
 1772,1772,996189,1
 1773,1773,6464879,1
 1774,1774,4491306,1
 1775,1775,6345880,1
 1776,1776,3400771,0
 1777,1777,1007395,0
 1778,1778,3508763,0
 1779,1779,254083,0
 1780,1780,4624433,1
 1781,1781,5437551,0
 1782,1782,4197134,1
 1783,1783,4430966,1
 1784,1784,1262381,1
 1785,1785,1169356,0
 1786,1786,2002570,0
 1787,1787,3845558,0
 1788,1788,6029234,1
 1789,1789,4771776,1
 1790,1790,1682808,0
 1791,1791,3432448,1
 1792,1792,5208365,1
 1793,1793,2534287,0
 1794,1794,1299381,1
 1795,1795,2096721,0
 1796,1796,4074252,0
 1797,1797,482108,1
 1798,1798,1180207,1
 1799,1799,1535075,0
 1800,1800,3954304,0
 1801,1801,3419833,1
 1802,1802,194276,1
 1803,1803,668488,1
 1804,1804,1241041,0
 1805,1805,4476419,1
 1806,1806,4770273,1
 1807,1807,483676,1
 1808,1808,5126785,0
 1809,1809,1982887,1
 1810,1810,2200104,1
 1811,1811,2815354,0
 1812,1812,309893,0
 1813,1813,4358619,1
 1814,1814,4234523,0
 1815,1815,6116015,1
 1816,1816,1451852,1
 1817,1817,3067174,1
 1818,1818,4673948,1
 1819,1819,5632463,1
 1820,1820,3597609,1
 1821,1821,5707145,1
 1822,1822,2251249,1
 1823,1823,1039175,0
 1824,1824,1911348,1
 1825,1825,4171478,1
 1826,1826,6622498,1
 1827,1827,1322005,0
 1828,1828,1710292,0
 1829,1829,2213347,0
 1830,1830,673277,1
 1831,1831,2602004,1
 1832,1832,1148667,0
 1833,1833,1600199,1
 1834,1834,2719302,1
 1835,1835,517477,0
 1836,1836,3937207,0
 1837,1837,3093669,1
 1838,1838,6676644,1
 1839,1839,3419988,0
 1840,1840,6284124,0
 1841,1841,6062691,0
 1842,1842,6503299,0
 1843,1843,3043222,1
 1844,1844,310589,1
 1845,1845,2065195,1
 1846,1846,1779855,0
 1847,1847,873351,0
 1848,1848,1018472,0
 1849,1849,520597,0
 1850,1850,4148540,0
 1851,1851,5105793,0
 1852,1852,6630401,1
 1853,1853,4435741,0
 1854,1854,1895453,1
 1855,1855,6584633,1
 1856,1856,5448465,1
 1857,1857,3590146,0
 1858,1858,1437446,1
 1859,1859,6092493,1
 1860,1860,5569767,1
 1861,1861,1262103,0
 1862,1862,1928520,0
 1863,1863,6145072,1
 1864,1864,3673622,1
 1865,1865,2586199,0
 1866,1866,2528039,1
 1867,1867,673036,0
 1868,1868,2821245,1
 1869,1869,3067807,1
 1870,1870,3683408,1
 1871,1871,1989573,1
 1872,1872,1935880,1
 1873,1873,4970630,0
 1874,1874,4466238,1
 1875,1875,5735055,0
 1876,1876,5102220,0
 1877,1877,5698962,0
 1878,1878,3521363,0
 1879,1879,1524531,1
 1880,1880,3271053,1
 1881,1881,656605,1
 1882,1882,6320091,0
 1883,1883,1995653,0
 1884,1884,3312963,0
 1885,1885,6391470,0
 1886,1886,5838278,1
 1887,1887,2995238,0
 1888,1888,6987535,1
 1889,1889,5952021,1
 1890,1890,5633549,1
 1891,1891,734802,1
 1892,1892,5449556,1
 1893,1893,3251994,1
 1894,1894,6616696,0
 1895,1895,2938775,1
 1896,1896,1719491,0
 1897,1897,6700387,0
 1898,1898,4164349,0
 1899,1899,4866427,1
 1900,1900,1333949,0
 1901,1901,3842405,1
 1902,1902,4636932,0
 1903,1903,670637,0
 1904,1904,862153,1
 1905,1905,4891717,0
 1906,1906,6255496,1
 1907,1907,1887742,0
 1908,1908,854811,1
 1909,1909,3640735,0
 1910,1910,6559371,1
 1911,1911,2512636,1
 1912,1912,4123272,0
 1913,1913,6218879,1
 1914,1914,2300243,1
 1915,1915,2667664,1
 1916,1916,2717990,1
 1917,1917,4304550,0
 1918,1918,1065561,0
 1919,1919,5378289,1
 1920,1920,5400017,0
 1921,1921,6880783,0
 1922,1922,5656164,1
 1923,1923,870584,0
 1924,1924,100044,1
 1925,1925,4694766,0
 1926,1926,5381612,0
 1927,1927,6047060,1
 1928,1928,2476297,0
 1929,1929,2102342,0
 1930,1930,3815396,1
 1931,1931,4154697,0
 1932,1932,4737499,1
 1933,1933,4248435,0
 1934,1934,2980428,1
 1935,1935,5672041,1
 1936,1936,4547017,0
 1937,1937,4579533,1
 1938,1938,3401813,0
 1939,1939,2892386,0
 1940,1940,4601098,0
 1941,1941,4078215,0
 1942,1942,5651814,1
 1943,1943,501673,1
 1944,1944,4179850,0
 1945,1945,3925881,0
 1946,1946,3515890,1
 1947,1947,5379322,0
 1948,1948,3992141,0
 1949,1949,5217673,0
 1950,1950,766793,0
 1951,1951,814276,0
 1952,1952,4295446,1
 1953,1953,1343410,1
 1954,1954,4107241,0
 1955,1955,203852,0
 1956,1956,5260829,0
 1957,1957,1796956,0
 1958,1958,2728467,1
 1959,1959,5339034,0
 1960,1960,4500630,1
 1961,1961,5505679,0
 1962,1962,2703890,1
 1963,1963,933045,0
 1964,1964,1363387,0
 1965,1965,5721610,0
 1966,1966,4647506,0
 1967,1967,2540521,1
 1968,1968,2286162,1
 1969,1969,2562599,1
 1970,1970,2236209,1
 1971,1971,5867969,0
 1972,1972,3360923,1
 1973,1973,3892331,1
 1974,1974,5352279,1
 1975,1975,539968,0
 1976,1976,1705224,0
 1977,1977,3284823,0
 1978,1978,5685349,1
 1979,1979,124627,0
 1980,1980,513125,0
 1981,1981,2560097,1
 1982,1982,6171084,1
 1983,1983,1123802,0
 1984,1984,3014625,1
 1985,1985,1598604,1
 1986,1986,4503098,1
 1987,1987,2724841,0
 1988,1988,1815878,0
 1989,1989,794494,1
 1990,1990,4162580,0
 1991,1991,1666807,0
 1992,1992,6103773,0
 1993,1993,484287,0
 1994,1994,6383430,1
 1995,1995,1733246,0
 1996,1996,1332178,0
 1997,1997,3229825,0
 1998,1998,3103137,0
 1999,1999,1320593,0
 2000,2000,4395159,0
 2001,2001,4193965,0
 2002,2002,6867650,0
 2003,2003,1463350,0
 2004,2004,4254247,1
 2005,2005,1398440,0
 2006,2006,4312728,0
 2007,2007,2588677,1
 2008,2008,528557,1
 2009,2009,2432116,1
 2010,2010,1726760,1
 2011,2011,3687160,1
 2012,2012,5517068,0
 2013,2013,473194,0
 2014,2014,374957,1
 2015,2015,6064053,1
 2016,2016,6282456,1
 2017,2017,199158,0
 2018,2018,2696653,1
 2019,2019,2010070,1
 2020,2020,6265185,1
 2021,2021,3779896,0
 2022,2022,667082,1
 2023,2023,1935629,1
 2024,2024,3076414,0
 2025,2025,1038143,0
 2026,2026,6400503,0
 2027,2027,237813,1
 2028,2028,3444764,0
 2029,2029,2491698,0
 2030,2030,4057596,1
 2031,2031,6401065,1
 2032,2032,935966,1
 2033,2033,4651109,1
 2034,2034,4074479,0
 2035,2035,3893484,1
 2036,2036,6674636,1
 2037,2037,1858645,1
 2038,2038,4051358,0
 2039,2039,3240658,0
 2040,2040,4921337,0
 2041,2041,546061,0
 2042,2042,4755875,0
 2043,2043,5150416,1
 2044,2044,4352500,0
 2045,2045,682657,1
 2046,2046,572002,0
 2047,2047,6955701,0
 2048,2048,381636,0
 2049,2049,4299559,0
 2050,2050,3847531,0
 2051,2051,267284,0
 2052,2052,6675074,1
 2053,2053,6787814,0
 2054,2054,5817966,0
 2055,2055,2428919,1
 2056,2056,480734,1
 2057,2057,5564729,0
 2058,2058,2712937,1
 2059,2059,460444,1
 2060,2060,4849756,1
 2061,2061,3011475,0
 2062,2062,5703765,1
 2063,2063,2042416,0
 2064,2064,2858137,1
 2065,2065,6062029,1
 2066,2066,1489057,0
 2067,2067,6471704,0
 2068,2068,4619597,0
 2069,2069,2008748,0
 2070,2070,2656496,0
 2071,2071,5613333,0
 2072,2072,3426703,0
 2073,2073,591765,0
 2074,2074,2816250,1
 2075,2075,6779648,0
 2076,2076,4924463,0
 2077,2077,2881698,0
 2078,2078,2300327,1
 2079,2079,4049433,0
 2080,2080,1708384,1
 2081,2081,1726816,0
 2082,2082,2136002,1
 2083,2083,4033860,0
 2084,2084,3507026,0
 2085,2085,3351750,0
 2086,2086,346865,0
 2087,2087,2995551,0
 2088,2088,1543218,0
 2089,2089,3534203,0
 2090,2090,129889,1
 2091,2091,6951649,1
 2092,2092,6355844,0
 2093,2093,6279490,0
 2094,2094,5329840,0
 2095,2095,3637988,1
 2096,2096,1621622,1
 2097,2097,3299278,0
 2098,2098,6588555,0
 2099,2099,4107281,0
 2100,2100,4999700,1
 2101,2101,458599,1
 2102,2102,2051874,0
 2103,2103,985798,0
 2104,2104,3677636,0
 2105,2105,6508122,0
 2106,2106,2699314,1
 2107,2107,4129829,0
 2108,2108,3047622,0
 2109,2109,6636558,1
 2110,2110,325934,0
 2111,2111,1101737,0
 2112,2112,6110991,1
 2113,2113,6398310,1
 2114,2114,2570778,0
 2115,2115,5045401,0
 2116,2116,3820110,1
 2117,2117,3364787,1
 2118,2118,1950420,1
 2119,2119,678964,0
 2120,2120,4604184,1
 2121,2121,184287,0
 2122,2122,2568345,0
 2123,2123,4330020,0
 2124,2124,3614992,1
 2125,2125,3394737,1
 2126,2126,6178579,1
 2127,2127,775704,0
 2128,2128,1694905,1
 2129,2129,438601,1
 2130,2130,5028134,1
 2131,2131,4046041,0
 2132,2132,2908856,0
 2133,2133,2909540,0
 2134,2134,2606521,0
 2135,2135,2673138,0
 2136,2136,1709554,0
 2137,2137,4004910,1
 2138,2138,4576436,1
 2139,2139,5734594,1
 2140,2140,6597083,0
 2141,2141,511617,1
 2142,2142,2804264,0
 2143,2143,4413867,0
 2144,2144,2241563,1
 2145,2145,6556989,1
 2146,2146,2869219,1
 2147,2147,6058709,0
 2148,2148,5713632,0
 2149,2149,6790054,1
 2150,2150,103500,1
 2151,2151,4127454,0
 2152,2152,1270215,1
 2153,2153,872938,1
 2154,2154,6079526,0
 2155,2155,2762603,1
 2156,2156,5062836,0
 2157,2157,4494955,1
 2158,2158,2809013,0
 2159,2159,1646443,0
 2160,2160,6451889,1
 2161,2161,6070844,1
 2162,2162,5535247,0
 2163,2163,3518703,1
 2164,2164,2168091,0
 2165,2165,4387752,1
 2166,2166,5534144,0
 2167,2167,4792543,1
 2168,2168,127591,0
 2169,2169,5622733,1
 2170,2170,4702755,1
 2171,2171,2336476,0
 2172,2172,2647816,1
 2173,2173,5458075,0
 2174,2174,786860,1
 2175,2175,530655,0
 2176,2176,460526,1
 2177,2177,5464041,1
 2178,2178,914311,0
 2179,2179,4941429,0
 2180,2180,1654164,0
 2181,2181,1050186,1
 2182,2182,6752207,0
 2183,2183,1770587,1
 2184,2184,6052091,1
 2185,2185,3617203,0
 2186,2186,1582515,1
 2187,2187,4326243,0
 2188,2188,2315904,0
 2189,2189,2044574,1
 2190,2190,6916966,1
 2191,2191,2117330,1
 2192,2192,1953415,1
 2193,2193,4101333,0
 2194,2194,4659075,1
 2195,2195,3068049,1
 2196,2196,4947986,0
 2197,2197,3017141,1
 2198,2198,6826047,1
 2199,2199,3431236,0
 2200,2200,6695943,1
 2201,2201,1500907,0
 2202,2202,303274,1
 2203,2203,651526,1
 2204,2204,3357060,0
 2205,2205,2187537,1
 2206,2206,6883134,0
 2207,2207,4020150,0
 2208,2208,3854839,1
 2209,2209,6002741,0
 2210,2210,4307774,1
 2211,2211,917650,0
 2212,2212,6554384,1
 2213,2213,5546597,1
 2214,2214,431898,0
 2215,2215,4174564,0
 2216,2216,6702628,1
 2217,2217,4122468,1
 2218,2218,5108965,0
 2219,2219,4006860,1
 2220,2220,2960252,1
 2221,2221,3220581,1
 2222,2222,4764432,1
 2223,2223,6553982,1
 2224,2224,1873607,0
 2225,2225,2372004,0
 2226,2226,97220,1
 2227,2227,6729062,0
 2228,2228,2187852,0
 2229,2229,6314134,1
 2230,2230,176050,1
 2231,2231,2864164,1
 2232,2232,1763235,0
 2233,2233,6251792,1
 2234,2234,6090776,0
 2235,2235,3214627,0
 2236,2236,4449670,1
 2237,2237,5351700,0
 2238,2238,2467361,0
 2239,2239,4913804,0
 2240,2240,1333048,0
 2241,2241,5125260,0
 2242,2242,1199512,1
 2243,2243,5446499,1
 2244,2244,4967897,0
 2245,2245,2148281,0
 2246,2246,2382982,1
 2247,2247,4704948,0
 2248,2248,2790080,1
 2249,2249,4504379,1
 2250,2250,3515261,1
 2251,2251,129968,1
 2252,2252,2804474,1
 2253,2253,4100960,0
 2254,2254,3676303,1
 2255,2255,2707611,0
 2256,2256,3638912,1
 2257,2257,850780,0
 2258,2258,6197191,0
 2259,2259,1161876,0
 2260,2260,6937440,0
 2261,2261,5761409,1
