IDOPERADOR, GANANCIA 
 1872,524015293
 1873,350911095
 1874,189818757
 1875,178077724
 1876,343123738
 1877,534542878
 1878,44201019
 1879,169225437
 1880,295192548
 1881,465678284
 1882,164575323
 1883,534487988
 1884,554499029
 1885,76591045
 1886,292229304
 1887,268020392
 1888,480752623
 1889,479446172
 1890,453079899
 1891,176027151
 1892,367810467
 1893,336640260
 1894,282367587
 1895,546875790
 1896,447987221
 1897,83443289
 1898,420928632
 1899,167128525
 1900,259338086
 1901,488400000
 1902,395665763
 1903,406346446
 1904,76230016
 1905,312076984
 1906,475526631
 1907,160580602
 1908,101491726
 1909,75892687
 1910,235346262
 1911,260296045
 1912,505031248
 1913,335230900
 1914,292288590
 1915,529741560
 1916,54643101
 1917,71483000
 1918,478656626
 1919,318401916
 1920,83578244
 1921,104365173
 1922,277480704
 1923,434897182
 1924,454690611
 1925,67913742
 1926,398730736
 1927,546475168
 1928,542390775
 1929,200573223
 1930,179985451
 1931,483308832
 1932,317469459
 1933,162764448
 1934,517650501
 1935,444627319
 1936,66094295
 1937,419978732
 1938,531127092
 1939,486917317
 1940,454013789
 1941,515225680
 1942,284600049
 1943,363669722
 1944,55147248
 1945,68883360
 1946,418481687
 1947,91350353
 1948,461079596
 1949,105853058
 1950,52233383
 1951,155457071
 1952,344480629
 1953,267223327
 1954,250655774
 1955,309664502
 1956,39766148
 1957,534936265
 1958,156578973
 1959,150304595
 1960,411513313
 1961,401524197
 1962,104875872
 1963,303215004
 1964,266684651
 1965,140010300
 1966,362259225
 1967,496203572
 1968,473942706
 1969,211280984
 1970,434626535
 1971,43163781
 1972,147406800
 1973,456412961
 1974,22649146
 1975,213277112
 1976,380334971
 1977,420149369
 1978,80606738
 1979,11655448
 1980,299162191
 1981,73453950
 1982,73224092
 1983,505165627
 1984,361295368
 1985,103410279
 1986,77619059
 1987,65159832
 1988,218266938
 1989,441423445
 1990,72344586
 1991,123023160
 1992,428633717
 1993,230555754
 1994,121733648
 1995,208332515
 1996,553459127
 1997,429191077
 1998,325022379
 1999,353943420
 2000,416802876
 2001,252172678
 2002,355689820
 2003,354914706
 2004,529856232
 2005,181434985
 2006,412341115
 2007,168135265
 2008,113661999
 2009,17409092
 2010,433986316
 2011,12522493
 2012,253322680
 2013,67422229
 2014,176757158
 2015,363073528
 2016,270904619
 2017,337244624
 2018,419797092
 2019,255058346
 2020,326947878
 2021,126220390
 2022,477954388
 2023,125250069
 2024,509000404
 2025,105865589
 2026,517343170
 2027,224287336
 2028,170139193
 2029,381303737
 2030,94344264
 2031,503312595
 2032,544000232
 2033,508016345
 2034,218656995
 2035,367270816
 2036,324035909
 2037,409515656
 2038,66624552
 2039,430977428
 2040,89890360
 2041,477863161
 2042,494798389
 2043,438159594
 2044,216600317
 2045,525035454
 2046,406716611
 2047,56987292
 2048,134962854
 2049,461404047
 2050,23842532
 2051,98161874
 2052,117788384
 2053,88754625
 2054,390894252
 2055,483512516
 2056,120190334
 2057,10495577
 2058,144990563
 2059,540711176
 2060,528837032
 2061,337868158
 2062,450358182
 2063,250197106
 2064,344482559
 2065,183694736
 2066,464727798
 2067,477896524
 2068,27063209
 2069,241747535
 2070,298260370
 2071,434329581
 2072,193141099
 2073,55316602
 2074,503446314
 2075,304060517
 2076,500806918
 2077,323483458
 2078,27863023
 2079,122092993
 2080,418798767
 2081,118217550
 2082,223946390
 2083,262029453
 2084,299872423
 2085,244572012
 2086,143192389
 2087,532613601
 2088,29493830
 2089,375912605
 2090,348713663
 2091,511674735
 2092,53526016
 2093,111728588
 2094,232687304
 2095,22201653
 2096,174980014
 2097,220575373
 2098,329102881
 2099,199386759
 2100,455204979
 2101,86265236
 2102,255956384
 2103,531651890
 2104,357322350
 2105,490199440
 2106,294357744
 2107,317533717
 2108,58344361
 2109,78652535
 2110,164244201
 2111,286560731
 2112,420769929
 2113,452846765
 2114,453529034
 2115,416781355
 2116,118930255
 2117,63856702
 2118,79048147
 2119,200970043
 2120,196815415
 2121,201356077
 2122,484492195
 2123,230461025
 2124,221649542
 2125,270569910
 2126,363203038
 2127,276698910
 2128,45443553
 2129,268945496
 2130,435166302
 2131,52812081
 2132,375131595
 2133,71798775
 2134,506546621
 2135,497558462
 2136,343056692
 2137,45385044
 2138,342913254
 2139,63419430
 2140,112663085
 2141,199788079
 2142,403818778
 2143,371425494
 2144,88185679
 2145,500292224
 2146,349916867
 2147,399100231
 2148,554612358
 2149,212472311
 2150,260925583
 2151,108795068
 2152,507396282
 2153,417668820
 2154,514434262
 2155,180539776
 2156,57692727
 2157,407447688
 2158,57159577
 2159,418161833
 2160,482051828
 2161,266871633
 2162,159234197
 2163,429618269
 2164,517976738
 2165,273373983
 2166,512844049
 2167,434488016
 2168,73645463
 2169,498902500
 2170,445953903
 2171,522979279
 2172,529940878
 2173,193923921
 2174,13959661
 2175,17132839
 2176,99489708
 2177,391889166
 2178,399562812
 2179,273046491
 2180,151724167
 2181,441190418
 2182,146452723
 2183,215717774
 2184,479045972
 2185,442977090
 2186,272895844
 2187,30361221
 2188,83551022
 2189,110298605
 2190,429768300
 2191,331289907
 2192,104290280
 2193,241161006
 2194,207524208
 2195,293748297
 2196,456195934
 2197,56728533
 2198,290499121
 2199,241074913
 2200,351197174
 2201,330660669
 2202,509317962
 2203,37815231
 2204,421375636
 2205,524812351
 2206,96756722
 2207,515893864
 2208,164187760
 2209,401025521
 2210,258796089
 2211,97206293
 2212,395597956
 2213,45006223
 2214,120056642
 2215,320721790
 2216,367876639
 2217,284066153
 2218,39904689
 2219,419322305
 2220,378312869
 2221,146005676
 2222,559383527
 2223,472352689
 2224,344217588
 2225,213493252
 2226,323160221
 2227,425647390
 2228,85146664
 2229,464809730
 2230,67769042
 2231,177377796
 2232,381300200
 2233,309941743
 2234,180481086
 2235,1858541
 2236,12404941
 2237,96741140
 2238,225566884
 2239,140922741
 2240,388238682
 2241,554239908
 2242,154337848
 2243,150477781
 2244,260275234
 2245,116833326
 2246,470190052
 2247,172021621
 2248,430538635
 2249,62389493
 2250,141455117
 2251,119360007
 2252,382291011
 2253,300098430
 2254,240628211
 2255,387119418
 2256,293590217
 2257,519747473
 2258,490306793
 2259,458132091
 2260,449374593
 2261,374835125
 2262,531099739
 2263,4009916
 2264,260311364
 2265,188943844
 2266,325123378
 2267,470620737
 2268,43603774
 2269,212427113
 2270,239071244
 2271,548934329
 2272,509896792
 2273,39906806
 2274,531578896
 2275,188131138
 2276,416892437
 2277,102576341
 2278,398054812
 2279,402298917
 2280,478159290
 2281,541667012
 2282,60989948
 2283,111538593
 2284,182401820
 2285,347288473
 2286,109051452
 2287,289188039
 2288,204985246
 2289,295143177
 2290,132062082
 2291,212727203
 2292,315013003
 2293,80330008
 2294,429561618
 2295,241482605
 2296,349003446
 2297,314892015
 2298,125302046
 2299,213201492
 2300,170738919
 2301,307440977
 2302,231792221
 2303,253736234
 2304,117423695
 2305,48249451
 2306,8930317
 2307,62574858
 2308,369829372
 2309,378692612
 2310,379549222
 2311,147064483
 2312,432513776
 2313,266597896
 2314,338246606
 2315,12662820
 2316,213492011
 2317,225595752
 2318,334100091
 2319,303839458
 2320,429540927
 2321,7072109
 2322,556751654
 2323,119595371
 2324,172175740
 2325,145012490
 2326,75725176
 2327,295159150
 2328,45143746
 2329,22394318
 2330,262292664
 2331,50759396
 2332,245372063
 2333,136952953
 2334,103042769
 2335,84908399
 2336,224513760
 2337,157721634
 2338,322195810
 2339,341038472
 2340,151153401
 2341,15669878
 2342,1376298
 2343,63121962
 2344,360040576
 2345,360426342
 2346,349817771
 2347,248157969
 2348,259278808
 2349,274069836
 2350,18934012
 2351,373448406
 2352,509657967
 2353,423927870
 2354,150074032
 2355,449292736
 2356,43502005
 2357,454089628
 2358,215677359
 2359,249824116
 2360,265338828
 2361,434884217
 2362,23725215
 2363,45181508
 2364,336807078
 2365,534727750
 2366,118693485
 2367,331323034
 2368,240181667
 2369,241337826
 2370,160357575
 2371,261399875
 2372,468771505
 2373,139294849
 2374,491309255
 2375,167169455
 2376,47731125
 2377,376144975
 2378,279510750
 2379,319047513
 2380,277427266
 2381,226073283
 2382,500188375
 2383,257368797
 2384,150318864
 2385,514550184
 2386,521247370
 2387,215983701
 2388,181484169
 2389,391656086
 2390,64704290
 2391,490785142
 2392,450295601
 2393,345983588
 2394,402676813
 2395,391403727
 2396,43519003
 2397,284566583
 2398,439817956
 2399,398917979
 2400,267287100
 2401,178583224
 2402,493799406
 2403,74950087
 2404,477253326
 2405,285698956
 2406,171011431
 2407,230802378
 2408,548980635
 2409,118152143
 2410,437738009
 2411,298195752
 2412,557280472
 2413,503307835
 2414,290218748
 2415,194335039
 2416,105072645
 2417,4818321
 2418,505999148
 2419,474658965
 2420,8384672
 2421,28274402
 2422,381053886
 2423,505556139
 2424,291445769
 2425,17106938
 2426,392564820
 2427,305341844
 2428,92552524
 2429,411255121
 2430,56401888
 2431,63971701
 2432,185907170
 2433,42577985
 2434,324453255
 2435,145102902
 2436,129032581
 2437,224157807
 2438,252021817
 2439,108351584
 2440,448549077
 2441,77363247
 2442,149807048
 2443,288129433
 2444,498959236
 2445,76210283
 2446,401904686
 2447,504170226
 2448,550264516
 2449,93102840
 2450,495876255
 2451,558597447
 2452,1125347
 2453,200758524
 2454,498823144
 2455,151181301
 2456,344879102
 2457,313532392
 2458,88342790
 2459,284028443
 2460,462590667
 2461,469398692
 2462,111097708
 2463,80860302
 2464,509304856
 2465,25019335
 2466,185254150
 2467,283124070
 2468,153612080
 2469,78766381
 2470,191764172
 2471,504345838
 2472,93034532
 2473,166602623
 2474,224788069
 2475,401013467
 2476,3964694
 2477,335551057
 2478,543754842
 2479,457448992
 2480,39699924
 2481,36044112
 2482,351342894
 2483,463359529
 2484,380370769
 2485,314839189
 2486,387890493
 2487,467412971
 2488,398962379
 2489,47421534
 2490,313551097
 2491,9687861
 2492,143332293
 2493,80170733
 2494,23992989
 2495,549155883
 2496,285528853
 2497,239679215
 2498,358098899
 2499,276459540
 2500,334079448
 2501,370812918
 2502,233387744
 2503,185339236
 2504,310285739
 2505,88887047
 2506,324462589
 2507,140910505
 2508,524680318
 2509,23596445
 2510,163896655
 2511,13247576
 2512,42222442
 2513,421479481
 2514,115950276
 2515,454297467
 2516,155973837
 2517,433607810
 2518,227793381
 2519,44201759
 2520,260809176
 2521,441016061
 2522,317843754
 2523,352367696
 2524,233604670
 2525,155208554
 2526,220391040
 2527,492399490
 2528,57337430
 2529,45059712
 2530,8004148
 2531,426300862
 2532,113690960
 2533,255530333
 2534,540262910
 2535,353964275
 2536,188498612
 2537,516571944
 2538,195110861
 2539,531613150
 2540,9007430
 2541,450100446
 2542,133601323
 2543,28286193
 2544,555777491
 2545,280364316
 2546,4266239
 2547,308421778
 2548,256546515
 2549,262306221
 2550,374149197
 2551,430590192
 2552,11459346
 2553,491304292
 2554,298705124
 2555,283575103
 2556,239952463
 2557,134580658
 2558,164178946
 2559,372952765
 2560,195970439
 2561,458540301
 2562,396979040
 2563,243752119
 2564,111085671
 2565,244936248
 2566,530089747
 2567,284842969
 2568,446742384
 2569,489146004
 2570,482368218
 2571,385707560
 2572,255332796
 2573,243939037
 2574,549646593
 2575,279994419
 2576,140597843
 2577,411905956
 2578,487587282
 2579,426779824
 2580,134128806
 2581,343528279
 2582,283005723
 2583,198607804
 2584,209302547
 2585,507405744
 2586,504872594
 2587,68282477
 2588,377117601
 2589,431825638
 2590,479160566
 2591,310072259
 2592,494339363
 2593,374584920
 2594,373666793
 2595,40390343
 2596,114130579
 2597,335492202
 2598,390267637
 2599,247144445
 2600,101051856
 2601,435294358
 2602,440640563
 2603,383082115
 2604,351537748
 2605,175659542
 2606,109436105
 2607,69921066
 2608,521088585
 2609,201370889
 2610,186787505
 2611,35120249
 2612,498930083
 2613,141196618
 2614,426347931
 2615,208037068
 2616,71510094
 2617,104927819
 2618,319126480
 2619,457319211
 2620,489347917
 2621,315889349
 2622,459685163
 2623,166410809
 2624,380914651
 2625,56079484
 2626,216724342
 2627,521858037
 2628,348656880
 2629,130970378
 2630,246916855
 2631,451940928
 2632,369353235
 2633,132353270
 2634,85579771
 2635,281984711
 2636,29344719
 2637,402175271
 2638,354673435
 2639,133721054
 2640,254516755
 2641,529874889
 2642,133520661
 2643,412122906
 2644,1262577
 2645,556559038
 2646,215330559
 2647,438906225
 2648,235255602
 2649,454031544
 2650,103982811
 2651,202860581
 2652,225579751
 2653,88843323
 2654,158579348
 2655,452327108
 2656,397174493
 2657,300548784
 2658,140899461
 2659,436933066
 2660,528280159
 2661,294269597
 2662,80103696
 2663,2084184
 2664,52505131
 2665,319016554
 2666,443945660
 2667,394900809
 2668,365989404
 2669,324117707
 2670,549727357
 2671,387589041
 2672,84572126
 2673,119681664
 2674,165545531
 2675,37805824
 2676,36299433
 2677,79360440
 2678,61998182
 2679,141883728
 2680,95691586
 2681,173866822
 2682,426516600
 2683,194980123
 2684,168612092
 2685,125538485
 2686,233033213
 2687,503489515
 2688,268475972
 2689,262197562
 2690,110423403
 2691,535676296
 2692,353880194
 2693,165926962
 2694,398078636
 2695,410655282
 2696,253320838
 2697,246610685
 2698,90527415
 2699,132199484
 2700,471430531
 2701,514708169
 2702,274090127
 2703,191951830
 2704,524027284
 2705,472989014
 2706,32674154
 2707,263350781
 2708,83119453
 2709,374575208
 2710,98364854
 2711,214461950
 2712,120089834
 2713,78045468
 2714,396382270
 2715,486096847
 2716,69635185
 2717,459189766
 2718,64766543
 2719,314917106
 2720,403491085
 2721,514474877
 2722,109538110
 2723,246525336
 2724,73396236
 2725,62702553
 2726,109137976
 2727,41687848
 2728,430609960
 2729,219319324
 2730,463925214
 2731,336830530
 2732,71362140
 2733,539661223
 2734,504070848
 2735,354532981
 2736,220604605
 2737,41267866
 2738,330895245
 2739,311696241
 2740,496735444
 2741,284024091
 2742,305785277
 2743,70416284
 2744,194924528
 2745,7713747
 2746,427418126
 2747,177471622
 2748,346042333
 2749,141869716
 2750,312807677
 2751,288780650
 2752,466216977
 2753,420125136
 2754,511403885
 2755,507128424
 2756,213281211
 2757,356030069
 2758,145271201
 2759,42278250
 2760,145055796
 2761,448645266
 2762,239775544
 2763,315272052
 2764,304797074
 2765,371634350
 2766,247452588
 2767,448679696
 2768,504232429
 2769,275397959
 2770,198623651
 2771,177812097
 2772,533222903
 2773,358333630
 2774,83110115
 2775,221162610
 2776,340516951
 2777,179335100
 2778,324068222
 2779,332448644
 2780,350357782
 2781,536433109
 2782,436955974
 2783,514898818
 2784,147956100
 2785,280795706
 2786,173185348
 2787,250068921
 2788,273335167
 2789,534592186
 2790,383141944
 2791,508744789
 2792,538449702
 2793,7566938
 2794,520007452
 2795,52096260
 2796,528643021
 2797,501678286
 2798,427095354
 2799,188818909
 2800,266153771
 2801,17790434
 2802,242312520
 2803,315972455
 2804,68806944
 2805,524179872
 2806,156270915
 2807,526422037
 2808,183041766
 2809,45401921
 2810,123098015
 2811,217615185
 2812,460606831
 2813,388250226
 2814,6142268
 2815,502746854
 2816,440479003
 2817,153764909
 2818,305065581
 2819,5201944
 2820,183845410
 2821,263872815
 2822,51107435
 2823,281957909
 2824,66975197
 2825,193803214
 2826,19431463
 2827,177220467
 2828,464231982
 2829,159225585
 2830,441106733
 2831,351390181
 2832,203526906
 2833,240631185
 2834,229502275
 2835,280500530
 2836,112335766
 2837,554655508
 2838,28749985
 2839,474743720
 2840,400144110
 2841,374985890
 2842,476103279
 2843,24002446
 2844,492388692
 2845,470845964
 2846,189056427
 2847,208277311
 2848,406327459
 2849,535100827
 2850,384019654
 2851,119403245
 2852,297985311
 2853,183247090
 2854,450076803
 2855,174227040
 2856,510780567
 2857,210937363
 2858,318100735
 2859,17305113
 2860,200521730
 2861,411129204
 2862,189512229
 2863,197949145
 2864,228896947
 2865,392329970
 2866,93348025
 2867,134725243
 2868,25403359
 2869,412551049
 2870,135119992
 2871,417396331
 2872,50803327
 2873,204524187
 2874,390725987
 2875,37522768
 2876,310014206
 2877,205084944
 2878,195844853
 2879,410766321
 2880,336298176
 2881,46298827
 2882,342836621
 2883,199586247
 2884,294113685
 2885,22875172
 2886,153064859
 2887,440182264
 2888,454085385
 2889,17718522
 2890,103385508
 2891,484340984
 2892,122168487
 2893,3605803
 2894,252507387
 2895,458867793
 2896,296372246
 2897,96719122
 2898,7493028
 2899,142681587
 2900,141998592
 2901,194048421
 2902,293668633
 2903,368727100
 2904,491504073
 2905,501036746
 2906,510878672
 2907,498374448
 2908,553802273
 2909,159243311
 2910,417134608
 2911,95591323
 2912,411508482
 2913,289975398
 2914,440036004
 2915,57244573
 2916,250281356
