PRECIO,CAPACIDAD,UBICACION,TAMANIO,NUMERO
4568010,2,ultimo piso,189,858
3969498,2,primer piso,96,859
5354045,3,piso intermedio,102,860
3394200,1,primer piso,98,861
5673932,4,primer piso,169,862
1045698,1,ultimo piso,117,863
567667,3,primer piso,82,864
2411207,2,ultimo piso,99,865
4300803,2,ultimo piso,164,866
475088,1,primer piso,102,867
6280358,4,piso intermedio,157,868
1618008,2,piso intermedio,100,869
6765724,2,primer piso,134,870
103344,2,primer piso,192,871
5458096,4,primer piso,101,872
4002635,4,primer piso,125,873
2821646,4,piso intermedio,188,874
2035847,3,piso intermedio,149,875
1742168,3,piso intermedio,172,876
4999150,3,ultimo piso,164,877
6289235,1,ultimo piso,157,878
1215391,2,ultimo piso,197,879
5699375,4,piso intermedio,163,880
5746497,3,primer piso,108,881
558544,2,primer piso,113,882
1825488,1,piso intermedio,76,883
1928471,4,primer piso,75,884
4250728,4,ultimo piso,125,885
5521233,1,piso intermedio,166,886
6916532,1,primer piso,168,887
4881673,1,primer piso,121,888
6669901,4,piso intermedio,172,889
2470026,2,ultimo piso,126,890
2224594,2,primer piso,198,891
6118274,3,piso intermedio,196,892
3753008,4,primer piso,128,893
4337992,1,primer piso,112,894
6089255,3,ultimo piso,197,895
6751786,1,primer piso,119,896
6514076,3,primer piso,185,897
5573003,2,primer piso,171,898
151563,1,piso intermedio,168,899
2043096,2,piso intermedio,121,900
1280690,1,primer piso,191,901
2487992,4,primer piso,161,902
4785616,2,ultimo piso,70,903
5206078,1,primer piso,99,904
317413,3,primer piso,193,905
2365451,3,piso intermedio,136,906
4324022,1,piso intermedio,132,907
3268036,3,primer piso,149,908
1455721,2,piso intermedio,144,909
5185541,4,ultimo piso,158,910
4608099,1,primer piso,143,911
6931516,2,ultimo piso,139,912
5982545,1,primer piso,163,913
6987462,1,primer piso,126,914
1203615,3,ultimo piso,75,915
5599333,4,ultimo piso,162,916
2789616,2,ultimo piso,134,917
5396065,1,piso intermedio,82,918
6400822,4,piso intermedio,179,919
1572003,1,primer piso,118,920
2551641,4,piso intermedio,176,921
6000605,1,piso intermedio,98,922
1310883,3,ultimo piso,189,923
5588512,1,piso intermedio,80,924
6582449,3,ultimo piso,162,925
5105970,1,piso intermedio,145,926
987610,1,piso intermedio,159,927
811844,2,piso intermedio,94,928
4154871,4,primer piso,75,929
3082161,2,piso intermedio,167,930
1221246,4,primer piso,160,931
5495973,4,piso intermedio,73,932
4486059,4,primer piso,124,933
2382602,2,ultimo piso,126,934
6711827,1,ultimo piso,181,935
226055,3,ultimo piso,105,936
2254004,1,primer piso,134,937
976378,2,primer piso,150,938
5926582,1,ultimo piso,125,939
492257,3,ultimo piso,131,940
274550,3,primer piso,171,941
3012134,4,piso intermedio,110,942
3477129,3,ultimo piso,165,943
3700496,4,ultimo piso,92,944
6597494,1,primer piso,123,945
6529372,3,piso intermedio,144,946
5994648,1,primer piso,158,947
5898436,4,piso intermedio,83,948
4691371,4,primer piso,181,949
3331080,2,ultimo piso,134,950
352989,4,piso intermedio,86,951
1614985,3,ultimo piso,154,952
6918310,4,piso intermedio,166,953
6881327,3,ultimo piso,151,954
1374465,3,ultimo piso,161,955
5044594,2,ultimo piso,168,956
2042605,1,primer piso,79,957
6722409,3,piso intermedio,129,958
1692389,2,ultimo piso,104,959
4074694,3,piso intermedio,125,960
1475479,3,primer piso,139,961
4463272,4,piso intermedio,71,962
355159,1,primer piso,74,963
2823885,1,primer piso,87,964
850236,3,ultimo piso,173,965
5391158,3,ultimo piso,138,966
2340425,3,ultimo piso,97,967
1141003,4,ultimo piso,111,968
3125368,3,primer piso,113,969
2402561,2,ultimo piso,131,970
6217072,2,ultimo piso,162,971
642756,3,primer piso,84,972
3420376,4,piso intermedio,152,973
5586359,1,ultimo piso,75,974
4095464,1,primer piso,167,975
3218483,4,ultimo piso,127,976
6826527,2,piso intermedio,123,977
3847889,3,primer piso,154,978
596956,2,primer piso,198,979
5471094,4,piso intermedio,183,980
3001912,4,ultimo piso,89,981
5981289,4,primer piso,142,982
3975094,2,piso intermedio,190,983
1361290,3,piso intermedio,84,984
4822555,4,ultimo piso,168,985
2971963,1,primer piso,169,986
6788279,2,piso intermedio,111,987
1881590,1,primer piso,181,988
6263288,4,primer piso,109,989
608000,3,piso intermedio,112,990
3728525,3,primer piso,126,991
1855878,1,piso intermedio,143,992
6797463,1,primer piso,127,993
6325604,1,primer piso,199,994
4425657,2,primer piso,137,995
2164772,4,primer piso,152,996
2731151,2,piso intermedio,120,997
2689034,4,primer piso,132,998
5543666,3,ultimo piso,78,999
3302230,4,primer piso,170,1000
3030951,1,primer piso,83,1001
1431459,2,piso intermedio,131,1002
3229063,2,primer piso,178,1003
5819639,4,primer piso,128,1004
5431875,3,piso intermedio,73,1005
6582420,4,piso intermedio,152,1006
1996497,2,primer piso,105,1007
6817833,4,piso intermedio,70,1008
4721927,3,piso intermedio,89,1009
1519349,4,ultimo piso,103,1010
6337436,3,ultimo piso,170,1011
6454685,3,ultimo piso,199,1012
3250854,3,primer piso,74,1013
4614136,2,piso intermedio,131,1014
335760,1,primer piso,173,1015
6670902,3,primer piso,140,1016
4012716,1,ultimo piso,88,1017
3816675,1,piso intermedio,115,1018
6108674,3,piso intermedio,189,1019
2828957,2,primer piso,153,1020
6858066,1,piso intermedio,171,1021
3387611,3,ultimo piso,187,1022
5124767,2,ultimo piso,143,1023
2702041,4,ultimo piso,197,1024
5840692,2,ultimo piso,106,1025
1364734,1,ultimo piso,94,1026
1508392,1,primer piso,168,1027
504750,3,piso intermedio,167,1028
4375337,4,piso intermedio,75,1029
1925150,4,piso intermedio,160,1030
6889728,3,primer piso,96,1031
817837,3,ultimo piso,106,1032
4189847,2,primer piso,103,1033
6129575,4,primer piso,200,1034
6685024,3,piso intermedio,198,1035
3872933,4,piso intermedio,200,1036
6947422,1,piso intermedio,145,1037
3713169,2,ultimo piso,96,1038
3332150,4,piso intermedio,108,1039
5715372,4,piso intermedio,161,1040
4562068,2,primer piso,176,1041
246614,2,ultimo piso,92,1042
500089,2,ultimo piso,105,1043
458269,2,ultimo piso,146,1044
1216975,3,piso intermedio,77,1045
4441626,2,ultimo piso,91,1046
1505392,2,ultimo piso,70,1047
1664644,4,ultimo piso,114,1048
6677571,4,piso intermedio,108,1049
5235691,4,piso intermedio,99,1050
4306021,1,ultimo piso,175,1051
3895105,1,ultimo piso,121,1052
1388530,4,primer piso,107,1053
1543697,4,primer piso,122,1054
4431412,2,piso intermedio,120,1055
3916658,3,ultimo piso,129,1056
1274748,1,piso intermedio,162,1057
1215861,3,primer piso,143,1058
3894362,2,ultimo piso,188,1059
1587011,1,primer piso,189,1060
6133910,2,primer piso,175,1061
807742,2,piso intermedio,150,1062
6720071,2,piso intermedio,149,1063
5643078,4,ultimo piso,154,1064
6155109,2,piso intermedio,76,1065
502276,4,primer piso,102,1066
5673923,1,piso intermedio,104,1067
1976070,3,ultimo piso,72,1068
677487,2,ultimo piso,72,1069
933797,2,piso intermedio,80,1070
1591607,2,ultimo piso,134,1071
3962505,1,ultimo piso,170,1072
2121163,1,primer piso,95,1073
2009608,3,primer piso,169,1074
1666994,3,ultimo piso,137,1075
3749651,3,primer piso,129,1076
3061997,2,piso intermedio,157,1077
4033421,1,piso intermedio,135,1078
4445770,4,piso intermedio,106,1079
4713739,4,piso intermedio,101,1080
3402689,4,primer piso,198,1081
2431370,3,primer piso,151,1082
1873376,4,piso intermedio,191,1083
5431679,3,primer piso,172,1084
2104020,2,ultimo piso,109,1085
727359,2,ultimo piso,166,1086
5669691,2,primer piso,200,1087
2340905,3,ultimo piso,166,1088
2071610,3,ultimo piso,108,1089
5044239,2,piso intermedio,99,1090
5392504,4,ultimo piso,74,1091
861938,3,primer piso,199,1092
134092,4,primer piso,194,1093
3446537,1,piso intermedio,116,1094
5608027,3,primer piso,119,1095
3513981,4,ultimo piso,180,1096
692062,4,ultimo piso,84,1097
3066414,1,ultimo piso,79,1098
3684259,3,ultimo piso,88,1099
797863,3,primer piso,78,1100
3642225,1,primer piso,73,1101
952209,2,piso intermedio,189,1102
6963524,4,piso intermedio,157,1103
1318167,2,piso intermedio,74,1104
2898860,2,piso intermedio,175,1105
4704072,1,ultimo piso,198,1106
2180808,4,primer piso,163,1107
6923900,4,primer piso,176,1108
3700923,2,ultimo piso,167,1109
858887,4,ultimo piso,151,1110
2115363,4,piso intermedio,196,1111
5686771,3,piso intermedio,147,1112
2485538,3,piso intermedio,94,1113
4745760,1,ultimo piso,125,1114
6200513,1,primer piso,165,1115
1252451,1,piso intermedio,72,1116
3793986,1,primer piso,186,1117
6429059,3,primer piso,171,1118
2685834,4,primer piso,116,1119
4474446,3,ultimo piso,195,1120
5653321,1,primer piso,85,1121
824538,1,ultimo piso,156,1122
4147647,1,ultimo piso,147,1123
1737598,1,ultimo piso,97,1124
3042387,3,piso intermedio,151,1125
5949581,4,ultimo piso,96,1126
2120968,2,piso intermedio,80,1127
2532546,3,ultimo piso,179,1128
6196071,4,ultimo piso,123,1129
4801935,4,ultimo piso,74,1130
6360264,1,ultimo piso,195,1131
2769242,1,ultimo piso,195,1132
4830873,4,piso intermedio,126,1133
3213060,1,primer piso,195,1134
2036027,3,ultimo piso,137,1135
3071837,3,primer piso,189,1136
2774301,4,ultimo piso,135,1137
2774658,3,ultimo piso,169,1138
3510603,3,piso intermedio,174,1139
1812265,4,piso intermedio,190,1140
6511764,4,ultimo piso,119,1141
6671617,3,piso intermedio,125,1142
3264095,3,piso intermedio,118,1143
1135289,2,primer piso,151,1144
5510953,1,primer piso,186,1145
5171660,1,ultimo piso,140,1146
3677791,4,ultimo piso,181,1147
2530377,1,piso intermedio,167,1148
5697985,1,primer piso,184,1149
5369255,3,primer piso,73,1150
494699,4,primer piso,130,1151
6244937,4,ultimo piso,172,1152
1223274,4,piso intermedio,131,1153
3119727,2,piso intermedio,147,1154
5794344,2,piso intermedio,171,1155
3109737,1,ultimo piso,84,1156
2874257,3,ultimo piso,192,1157
270394,4,primer piso,81,1158
803262,1,primer piso,85,1159
1504755,2,piso intermedio,159,1160
2343318,1,primer piso,104,1161
787310,3,piso intermedio,107,1162
1539264,3,piso intermedio,151,1163
1156257,1,ultimo piso,153,1164
673288,3,primer piso,93,1165
3659999,2,ultimo piso,109,1166
2982826,4,primer piso,183,1167
5959354,1,primer piso,109,1168
5313362,1,piso intermedio,104,1169
1087025,3,primer piso,140,1170
4594967,1,primer piso,159,1171
1928920,1,piso intermedio,172,1172
6741268,2,primer piso,165,1173
5814998,2,piso intermedio,87,1174
5096814,2,piso intermedio,195,1175
4265252,1,ultimo piso,125,1176
2070817,2,primer piso,124,1177
5128527,4,primer piso,170,1178
960936,1,ultimo piso,174,1179
5229053,3,piso intermedio,175,1180
6565677,4,primer piso,83,1181
5172995,1,ultimo piso,103,1182
110675,4,primer piso,152,1183
2327411,4,primer piso,118,1184
5047644,3,piso intermedio,148,1185
6241289,1,ultimo piso,100,1186
3032521,2,ultimo piso,91,1187
2682199,4,primer piso,128,1188
5476522,3,piso intermedio,135,1189
4146316,3,primer piso,96,1190
3736709,4,piso intermedio,147,1191
324887,1,ultimo piso,164,1192
1626474,1,primer piso,75,1193
6924514,1,primer piso,72,1194
873151,3,ultimo piso,84,1195
4158590,1,ultimo piso,175,1196
6950708,3,piso intermedio,76,1197
3798359,4,primer piso,191,1198
1337407,3,piso intermedio,72,1199
1561338,3,primer piso,119,1200
6434128,4,primer piso,83,1201
4466230,1,primer piso,102,1202
1926495,4,piso intermedio,85,1203
317231,4,piso intermedio,200,1204
3525396,3,piso intermedio,89,1205
5065183,3,primer piso,120,1206
371682,2,ultimo piso,195,1207
2914616,2,primer piso,147,1208
3108938,3,primer piso,142,1209
4276249,3,ultimo piso,183,1210
6383025,2,piso intermedio,151,1211
3569453,4,ultimo piso,148,1212
5462791,3,ultimo piso,181,1213
1009713,2,ultimo piso,174,1214
936945,3,ultimo piso,94,1215
6923019,1,piso intermedio,185,1216
6051712,3,primer piso,90,1217
4089081,3,piso intermedio,86,1218
309365,4,ultimo piso,192,1219
6443760,1,ultimo piso,107,1220
6571405,1,piso intermedio,125,1221
2263308,1,primer piso,137,1222
6522208,4,ultimo piso,184,1223
4825021,4,piso intermedio,175,1224
4393359,1,ultimo piso,156,1225
206113,2,ultimo piso,174,1226
2510085,1,piso intermedio,114,1227
4551057,2,primer piso,80,1228
4821203,3,primer piso,183,1229
3600146,1,primer piso,78,1230
2129759,4,piso intermedio,123,1231
1328056,2,piso intermedio,79,1232
1323025,4,ultimo piso,200,1233
6745226,4,piso intermedio,112,1234
2130529,1,piso intermedio,168,1235
1713680,4,ultimo piso,158,1236
4578606,2,ultimo piso,193,1237
2698579,3,ultimo piso,162,1238
5337456,3,ultimo piso,133,1239
5771546,4,ultimo piso,127,1240
1368989,4,ultimo piso,142,1241
4981974,2,ultimo piso,155,1242
5812210,3,piso intermedio,107,1243
1653725,3,ultimo piso,81,1244
5427655,4,primer piso,164,1245
335645,3,piso intermedio,146,1246
6469817,2,primer piso,113,1247
2902027,3,ultimo piso,165,1248
4731167,4,piso intermedio,167,1249
3496804,1,primer piso,112,1250
6127436,4,ultimo piso,77,1251
3403984,3,primer piso,85,1252
1495700,2,piso intermedio,102,1253
5983403,1,piso intermedio,103,1254
3940836,2,piso intermedio,126,1255
5886352,2,piso intermedio,145,1256
961469,3,primer piso,182,1257
1489219,3,primer piso,175,1258
6905823,4,ultimo piso,186,1259
1613677,1,piso intermedio,163,1260
3552383,3,piso intermedio,108,1261
4324533,3,ultimo piso,98,1262
1534412,4,piso intermedio,144,1263
5785453,3,ultimo piso,100,1264
5397852,2,primer piso,84,1265
5237964,3,piso intermedio,114,1266
3000710,2,primer piso,169,1267
960409,1,primer piso,81,1268
1176950,3,primer piso,181,1269
6325498,1,piso intermedio,141,1270
5041443,4,primer piso,179,1271
6781997,1,primer piso,89,1272
682978,4,ultimo piso,96,1273
6759864,4,primer piso,141,1274
3724869,3,primer piso,76,1275
3269072,4,ultimo piso,135,1276
2795054,1,ultimo piso,112,1277
3682826,1,piso intermedio,124,1278
5653018,1,piso intermedio,180,1279
4958350,4,piso intermedio,148,1280
5022859,3,primer piso,87,1281
3455786,2,piso intermedio,146,1282
1211841,1,primer piso,145,1283
6160201,4,ultimo piso,157,1284
4842214,1,piso intermedio,188,1285
6362716,1,primer piso,161,1286
3576422,4,primer piso,138,1287
6082849,4,ultimo piso,93,1288
4806178,2,piso intermedio,155,1289
235460,2,piso intermedio,113,1290
4165375,2,ultimo piso,127,1291
2923476,1,piso intermedio,192,1292
4001052,4,ultimo piso,131,1293
2630933,1,primer piso,151,1294
4918291,2,piso intermedio,153,1295
4262031,3,primer piso,141,1296
5906603,3,piso intermedio,166,1297
6862356,4,ultimo piso,163,1298
1776725,4,ultimo piso,178,1299
6896765,4,primer piso,165,1300
4106152,3,ultimo piso,117,1301
5489139,3,piso intermedio,187,1302
6338548,4,ultimo piso,159,1303
1632701,3,piso intermedio,75,1304
3577140,4,piso intermedio,140,1305
5285007,2,ultimo piso,87,1306
2532524,1,piso intermedio,106,1307
1453554,1,primer piso,119,1308
2007296,1,ultimo piso,85,1309
5532842,1,primer piso,159,1310
1619104,3,piso intermedio,101,1311
1646592,1,piso intermedio,165,1312
3785769,3,piso intermedio,180,1313
6926834,4,primer piso,111,1314
6110318,2,primer piso,170,1315
5298277,2,ultimo piso,147,1316
1092778,4,primer piso,131,1317
1309087,4,ultimo piso,163,1318
4181913,4,primer piso,162,1319
6398319,1,ultimo piso,169,1320
2584354,2,ultimo piso,122,1321
641870,1,piso intermedio,102,1322
2498509,2,piso intermedio,165,1323
3603439,2,primer piso,115,1324
266277,1,piso intermedio,161,1325
4876508,1,piso intermedio,125,1326
2408684,3,primer piso,187,1327
5547770,2,piso intermedio,143,1328
4772209,4,primer piso,188,1329
3505736,3,piso intermedio,74,1330
6008609,3,primer piso,96,1331
2215933,3,primer piso,179,1332
5491436,3,piso intermedio,154,1333
738334,4,piso intermedio,195,1334
5373333,2,piso intermedio,124,1335
1811008,3,ultimo piso,75,1336
2317082,2,ultimo piso,142,1337
1510461,4,ultimo piso,154,1338
5306371,4,primer piso,70,1339
3026422,4,piso intermedio,182,1340
4290643,4,piso intermedio,137,1341
6169613,3,primer piso,118,1342
6096113,3,piso intermedio,173,1343
2830896,3,piso intermedio,134,1344
4570287,3,ultimo piso,160,1345
5176175,1,primer piso,200,1346
4519329,4,piso intermedio,196,1347
4928732,2,ultimo piso,174,1348
3715063,1,piso intermedio,134,1349
2471782,1,piso intermedio,78,1350
5382185,3,ultimo piso,184,1351
3540761,1,ultimo piso,100,1352
6176203,1,piso intermedio,136,1353
4728885,1,piso intermedio,160,1354
6280992,4,primer piso,176,1355
5663085,2,ultimo piso,180,1356
6125330,3,ultimo piso,199,1357
969587,1,ultimo piso,99,1358
5442846,3,ultimo piso,160,1359
6300208,4,primer piso,184,1360
4577586,3,ultimo piso,165,1361
4376744,2,primer piso,161,1362
3274607,1,ultimo piso,143,1363
3733586,2,primer piso,143,1364
3264714,3,piso intermedio,80,1365
2646399,4,primer piso,110,1366
5717552,2,ultimo piso,187,1367
2569134,4,ultimo piso,112,1368
279354,3,piso intermedio,74,1369
1524324,1,primer piso,146,1370
4546896,2,ultimo piso,195,1371
1030013,2,primer piso,81,1372
4453722,1,ultimo piso,79,1373
5971030,1,primer piso,81,1374
3630965,4,ultimo piso,159,1375
2901472,1,piso intermedio,70,1376
3760307,3,primer piso,147,1377
1272309,2,piso intermedio,79,1378
990417,2,primer piso,182,1379
3874634,1,piso intermedio,92,1380
779585,3,ultimo piso,172,1381
5391675,1,ultimo piso,182,1382
2476240,1,primer piso,183,1383
6079740,4,primer piso,138,1384
2799810,3,piso intermedio,100,1385
5382492,2,ultimo piso,168,1386
6303952,4,piso intermedio,149,1387
1369644,4,ultimo piso,95,1388
601622,4,piso intermedio,93,1389
3660021,1,ultimo piso,94,1390
5977360,1,piso intermedio,190,1391
6940215,3,piso intermedio,71,1392
2334343,1,ultimo piso,92,1393
2969275,3,piso intermedio,131,1394
5374838,3,piso intermedio,116,1395
6798549,2,ultimo piso,145,1396
5550185,3,piso intermedio,97,1397
6094026,1,piso intermedio,119,1398
519154,4,primer piso,126,1399
2857012,4,ultimo piso,160,1400
5010315,3,ultimo piso,184,1401
1109103,3,primer piso,200,1402
3584168,3,piso intermedio,86,1403
1060328,1,piso intermedio,157,1404
1845737,4,primer piso,194,1405
4004373,4,piso intermedio,174,1406
1158312,2,primer piso,85,1407
148451,2,primer piso,101,1408
4842202,3,ultimo piso,179,1409
2693434,4,primer piso,87,1410
5307760,1,piso intermedio,178,1411
6068912,3,primer piso,115,1412
3931800,1,primer piso,115,1413
4840484,3,piso intermedio,165,1414
123035,4,ultimo piso,139,1415
1583463,2,ultimo piso,94,1416
4467375,2,piso intermedio,94,1417
6851286,1,ultimo piso,130,1418
5143381,4,ultimo piso,142,1419
4119309,3,ultimo piso,181,1420
3995943,1,piso intermedio,133,1421
4750424,2,piso intermedio,146,1422
2692055,1,piso intermedio,152,1423
6332180,4,ultimo piso,114,1424
5571196,4,primer piso,144,1425
3991968,1,ultimo piso,74,1426
3126402,3,ultimo piso,183,1427
3546356,2,primer piso,170,1428
2478755,3,primer piso,77,1429
1600244,4,ultimo piso,148,1430
3560553,4,ultimo piso,194,1431
2745468,2,piso intermedio,84,1432
2566791,1,primer piso,93,1433
5716071,3,piso intermedio,146,1434
754297,3,ultimo piso,162,1435
2795202,3,piso intermedio,140,1436
6856062,1,primer piso,100,1437
116790,3,ultimo piso,174,1438
5273024,4,primer piso,103,1439
